logFC	logCPM	F	PValue	status
SIN3A@00543	-3.377e+00	 4.786517	6.165e+00	0.0268171	test
SIN3A@08143	 4.903e+00	 4.327010	6.161e+00	0.0268338	test
SIN3A@08182	 3.244e+00	 6.208327	6.152e+00	0.0269526	test
SIN3A@08008	 3.397e+00	 7.185601	6.144e+00	0.0270276	test
SIN3A@01449	 3.246e+00	 5.768291	6.141e+00	0.0270570	test
SIN3A@02035	 6.251e+00	 3.739959	6.129e+00	0.0271895	test
SIN3A@06093	 5.044e+00	 5.159040	6.114e+00	0.0273455	test
SIN3A@09922	 3.029e+00	 6.469522	6.110e+00	0.0273924	test
SIN3A@02919	 4.053e+00	 7.304659	6.106e+00	0.0274294	test
SIN3A@05058	 3.245e+00	 6.704072	6.102e+00	0.0274745	test
SIN3A@12582	 7.839e+00	 1.438590	6.199e+00	0.0276850	test
SIN3A@08495	-4.018e+00	 3.439524	6.053e+00	0.0277871	test
SIN3A@02256	 4.687e+00	 4.599801	6.071e+00	0.0277991	test
SIN3A@14002	 9.492e+00	 3.004741	6.188e+00	0.0278021	test
SIN3A@08089	-3.605e+00	 4.850016	6.069e+00	0.0278228	test
SIN3A@13772	-3.948e+00	 3.696370	6.050e+00	0.0278241	test
SIN3A@07932	 2.205e+00	 7.360029	6.049e+00	0.0280404	test
SIN3A@00008	 4.010e+00	 5.385836	6.033e+00	0.0282143	test
SIN3A@07822	 2.411e+00	 7.299096	6.027e+00	0.0282787	test
SIN3A@10685	 6.393e+00	 4.381082	6.026e+00	0.0282959	test
SIN3A@05939	 3.108e+00	 5.973998	6.022e+00	0.0283390	test
SIN3A@02735	-4.533e+00	 4.129005	6.017e+00	0.0283868	test
SIN3A@00354	 8.785e+00	 2.324393	6.128e+00	0.0284283	test
SIN3A@07524	 3.303e+00	 5.379300	5.992e+00	0.0284530	test
SIN3A@07865	 3.216e+00	 7.801022	5.997e+00	0.0286110	test
SIN3A@07909	 2.878e+00	 6.663204	5.996e+00	0.0286202	test
SIN3A@02989	 3.345e+00	 6.347957	5.977e+00	0.0288360	test
SIN3A@12221	-4.870e+00	 2.334588	5.928e+00	0.0293947	test
SIN3A@00679	 4.089e+00	 5.948059	5.917e+00	0.0295164	test
SIN3A@10846	-4.358e+00	 3.336956	5.912e+00	0.0295170	test
SIN3A@07876	 2.135e+00	 7.439170	5.906e+00	0.0296515	test
SIN3A@07920	 2.713e+00	 7.578100	5.904e+00	0.0296750	test
SIN3A@06843	 3.164e+00	 5.993645	5.890e+00	0.0298345	test
SIN3A@12460	-4.872e+00	 2.354961	5.884e+00	0.0299004	test
SIN3A@12278	-5.784e+00	 2.825338	5.882e+00	0.0299300	test
SIN3A@12570	 6.158e+00	 3.871992	5.878e+00	0.0299736	test
SIN3A@06040	 8.415e+00	 3.154238	5.873e+00	0.0300346	test
SIN3A@01522	 6.290e+00	 3.358668	5.871e+00	0.0300561	test
SIN3A@02443	 9.280e+00	 2.798325	5.976e+00	0.0301098	test
SIN3A@03154	 6.569e+00	 3.264578	5.856e+00	0.0302370	test
SIN3A@00781	 3.356e+00	 7.227800	5.846e+00	0.0303575	test
SIN3A@11280	 4.165e+00	 4.828223	5.838e+00	0.0304443	test
