oligo	XR029	XR030	XR031	XR032	XR034	XR035	XR036	XR037	group
SIN3A@02761	272	474	19	2	0	13	366	140	test
SIN3A@02762	2063	1371	614	469	663	2790	429	1476	test
SIN3A@02763	41	658	28	10	3	854	215	71	test
SIN3A@02764	131	20	128	4	7	2277	321	555	test
SIN3A@02765	180	625	153	49	535	443	884	639	test
SIN3A@02766	487	1287	152	14	667	956	462	566	test
SIN3A@02767	1297	1088	711	375	1158	2182	489	740	test
SIN3A@02768	106	501	14	30	162	850	415	637	test
SIN3A@02769	912	1263	618	651	936	2027	65	474	test
SIN3A@02770	759	890	124	31	197	268	355	106	test
SIN3A@02771	13	549	22	18	882	945	224	69	test
SIN3A@02772	1116	366	90	20	744	738	799	942	test
SIN3A@02773	479	774	311	405	1351	787	1356	808	test
SIN3A@02774	20	870	177	41	1057	1049	663	759	test
SIN3A@02775	95	12	71	31	618	355	337	287	test
SIN3A@02776	437	919	61	6	1481	814	423	334	test
SIN3A@02777	21	469	71	7	3	217	161	228	test
SIN3A@02778	2318	1590	676	228	636	2145	742	362	test
SIN3A@02779	1674	581	620	562	876	460	2402	2440	test
SIN3A@02780	888	1383	326	51	954	451	388	86	test
SIN3A@02781	756	325	5	28	249	424	392	26	test
SIN3A@02782	149	10	57	0	8	939	659	889	test
SIN3A@02783	241	244	2	3	1	708	2	8	test
SIN3A@02784	706	517	388	39	1554	1862	759	636	test
SIN3A@02785	1565	2835	920	868	2451	3056	911	1680	test
SIN3A@02786	3233	3892	1107	865	2858	1840	1361	1617	test
SIN3A@02787	1063	1231	211	117	1192	2952	649	1614	test
SIN3A@02788	2038	1369	939	716	1523	377	358	387	test
SIN3A@02789	320	310	18	2	217	866	14	21	test
SIN3A@02790	857	461	274	29	65	221	515	79	test
SIN3A@02791	948	1363	729	112	771	780	1028	819	test
SIN3A@02792	345	627	356	30	16	463	231	26	test
SIN3A@02793	2943	1901	1218	1361	2329	1669	134	949	test
SIN3A@02794	699	1395	168	52	795	2623	438	263	test
SIN3A@02795	1242	2893	703	470	1001	490	590	128	test
SIN3A@02796	2519	1598	1744	1590	3638	2542	2520	509	test
SIN3A@02797	1089	1447	94	61	685	42	2156	1260	test
SIN3A@02798	0	2	3	1	280	10	0	15	test
SIN3A@02799	94	765	31	1	420	764	275	1214	test
SIN3A@02800	1196	2081	70	30	726	1958	289	924	test
SIN3A@02801	1102	808	648	42	433	14	1323	111	test
SIN3A@02802	20	1289	67	1	307	1144	467	26	test
SIN3A@02803	2	0	53	1	45	347	3	1	test
SIN3A@02804	698	1805	483	48	725	218	295	321	test
SIN3A@02805	175	1353	230	35	426	682	1123	896	test
SIN3A@02806	525	350	78	5	85	478	15	280	test
SIN3A@02807	1074	3340	419	346	1569	571	795	1017	test
SIN3A@02808	731	1462	162	202	203	872	1062	94	test
SIN3A@02809	2025	241	721	715	868	1673	924	203	test
SIN3A@02810	763	1500	700	709	1132	863	885	674	test
SIN3A@02811	464	276	25	17	2	497	682	592	test
SIN3A@02812	237	603	63	4	98	337	413	162	test
SIN3A@02813	522	706	213	11	702	24	238	702	test
SIN3A@02814	3733	1784	956	899	1543	2101	1681	1320	test
SIN3A@02815	136	21	77	32	327	586	257	41	test
SIN3A@02816	11	539	98	18	126	11	106	469	test
SIN3A@02817	424	2208	169	72	1003	1184	14	480	test
SIN3A@02818	154	531	20	24	370	1758	14	54	test
SIN3A@02819	0	0	0	0	0	0	0	1	test
SIN3A@02820	34	908	211	52	521	485	550	55	test
SIN3A@02821	423	747	37	18	70	788	232	103	test
SIN3A@02822	2005	1922	918	870	2385	1113	1533	250	test
SIN3A@02823	407	434	24	4	5	2	5	310	test
SIN3A@02824	721	987	516	514	876	690	48	34	test
SIN3A@02825	244	542	85	4	0	1	0	1	test
SIN3A@02826	82	447	42	3	80	0	0	28	test
SIN3A@02827	125	496	102	8	16	3	2	13	test
SIN3A@02828	1283	1607	424	431	1020	1446	50	818	test
SIN3A@02829	486	59	27	27	736	1266	363	168	test
SIN3A@02830	890	152	274	22	538	760	13	263	test
SIN3A@02831	303	490	251	374	559	133	18	1048	test
SIN3A@02832	565	2021	287	192	572	484	404	1242	test
SIN3A@02833	520	491	92	12	3	4	363	21	test
SIN3A@02834	22	579	161	40	926	1484	301	6407	test
SIN3A@02835	31	599	108	15	23	720	16	162	test
SIN3A@02836	413	877	122	6	897	1279	2089	103	test
SIN3A@02837	1279	199	923	723	1189	358	230	85	test
SIN3A@02838	1111	2102	615	154	1075	1847	1755	1044	test
SIN3A@02839	1557	2057	211	115	1078	847	913	1916	test
SIN3A@02840	418	1054	56	35	177	751	163	323	test
SIN3A@02841	86	17	0	3	1	0	265	245	test
SIN3A@02842	1028	823	890	885	1247	788	645	189	test
SIN3A@02843	272	61	75	34	470	473	2132	175	test
SIN3A@02844	133	447	192	26	706	2069	9	459	test
SIN3A@02845	945	122	21	32	2	0	388	24	test
SIN3A@02846	0	1	1	0	0	2	0	0	test
SIN3A@02847	0	0	0	0	0	1	221	10	test
SIN3A@02848	0	0	1	0	3	6	2	0	test
SIN3A@02849	468	647	340	318	363	1138	30	46	test
SIN3A@02850	563	955	128	73	101	643	702	1345	test
SIN3A@02851	147	298	68	10	246	7	0	0	test
SIN3A@02852	354	871	156	52	150	10	807	313	test
SIN3A@02853	456	1135	271	353	1214	137	1256	456	test
SIN3A@02854	489	456	90	24	1155	2222	207	403	test
SIN3A@02855	0	261	13	13	0	5	0	312	test
SIN3A@02856	266	532	82	19	559	14	532	203	test
SIN3A@02857	1521	1339	936	768	1232	1210	274	91	test
SIN3A@02858	150	249	375	14	1	359	0	269	test
SIN3A@02859	1092	1311	801	624	1301	1704	1126	272	test
SIN3A@02860	788	413	175	35	288	954	316	1367	test
SIN3A@02861	1396	1333	788	474	1552	746	825	634	test
SIN3A@02862	637	635	17	1	152	432	392	368	test
SIN3A@02863	3831	3160	2339	2007	3577	4555	1114	1620	test
SIN3A@02864	1400	265	278	11	32	762	15	1037	test
SIN3A@02865	789	395	15	13	308	699	248	330	test
SIN3A@02866	8	594	154	38	576	2036	116	4	test
SIN3A@02867	672	745	123	29	423	427	4	564	test
SIN3A@02868	53	5	0	0	4	686	1080	35	test
SIN3A@02869	182	341	45	26	251	884	405	91	test
SIN3A@02870	488	765	487	381	247	132	31	134	test
SIN3A@02871	1610	1022	903	843	1602	1177	204	105	test
SIN3A@02872	256	25	0	0	279	13	96	78	test
SIN3A@02873	28	116	201	21	7	203	215	973	test
SIN3A@02874	998	109	24	12	59	671	8	14	test
SIN3A@02875	557	203	20	3	576	1004	35	1352	test
SIN3A@02876	234	500	242	39	178	665	6	101	test
SIN3A@02877	1538	1208	1239	707	1166	639	799	623	test
SIN3A@02878	672	431	73	2	5	7	1349	689	test
SIN3A@02879	197	436	269	32	705	449	271	282	test
SIN3A@02880	366	284	177	29	966	1143	400	54	test
SIN3A@02881	931	1495	338	33	173	738	12	12	test
SIN3A@02882	126	450	12	4	150	350	2	243	test
SIN3A@02883	2702	1021	1706	1650	2328	1680	179	778	test
SIN3A@02884	690	938	394	343	614	1114	2581	2043	test
SIN3A@02885	315	1232	87	14	108	883	472	1767	test
SIN3A@02886	1272	1126	588	600	1091	1122	1175	1422	test
SIN3A@02887	252	318	16	58	431	245	64	30	test
SIN3A@02888	745	523	269	339	628	379	350	41	test
SIN3A@02889	332	1373	98	67	76	1520	433	1531	test
SIN3A@02890	394	508	99	2	201	1757	32	26	test
SIN3A@02891	164	797	221	17	74	1211	1017	146	test
SIN3A@02892	45	381	11	0	148	850	8	189	test
SIN3A@02893	329	572	30	25	17	9	96	92	test
SIN3A@02894	20	445	6	4	1	948	7	352	test
SIN3A@02895	1283	1329	990	1013	1644	1653	438	1970	test
SIN3A@02896	1060	311	208	49	30	69	810	214	test
SIN3A@02897	588	658	37	17	2	0	0	200	test
SIN3A@02898	13	752	70	4	571	1184	285	384	test
SIN3A@02899	225	323	102	5	294	632	1016	50	test
SIN3A@02900	698	1706	601	39	684	833	7	38	test
SIN3A@02901	141	71	20	25	404	27	240	236	test
SIN3A@02902	2074	2869	1072	890	1963	2656	109	1275	test
SIN3A@02903	217	845	33	1	577	943	1056	1183	test
SIN3A@02904	428	594	16	9	767	26	1	222	test
SIN3A@02905	1386	2369	1445	879	1493	1150	1808	1977	test
SIN3A@02906	2847	1775	811	489	1069	700	427	1261	test
SIN3A@02907	4	532	28	11	380	19	454	976	test
SIN3A@02908	2987	4133	2036	605	2215	6777	1521	1540	test
SIN3A@02909	58	1023	87	3	7	1657	618	738	test
SIN3A@02910	174	985	361	28	394	1077	539	2089	test
SIN3A@02911	1448	873	909	604	773	378	735	106	test
SIN3A@02912	51	1454	199	51	536	442	105	3062	test
SIN3A@02913	309	33	52	6	8	381	181	385	test
SIN3A@02914	401	504	65	36	718	512	689	810	test
SIN3A@02915	99	1108	32	72	32	1250	8	1058	test
SIN3A@02916	131	261	14	28	512	879	897	58	test
SIN3A@02917	120	629	7	34	33	0	576	2224	test
SIN3A@02918	239	261	16	33	2	397	10	274	test
SIN3A@02919	258	1419	243	6	55	1165	1058	5824	test
SIN3A@02920	418	1095	111	83	114	748	269	397	test
SIN3A@02921	1062	161	505	528	1331	726	62	575	test
SIN3A@02922	1220	2313	401	357	367	143	441	96	test
SIN3A@02923	984	1013	80	62	361	744	460	428	test
SIN3A@02924	794	689	471	39	736	329	228	87	test
SIN3A@02925	550	147	139	31	676	1725	21	299	test
SIN3A@02926	447	2952	216	54	431	1402	510	1057	test
SIN3A@02927	242	227	295	194	279	91	19	20	test
SIN3A@02928	2	1	0	0	0	0	0	1	test
SIN3A@02929	6	1005	39	2	56	3	290	12	test
SIN3A@02930	585	718	172	21	362	2939	421	711	test
SIN3A@02931	15	15	7	9	10	7	0	77	test
SIN3A@02932	1660	1182	1013	1039	2407	478	964	777	test
SIN3A@02933	839	527	147	20	368	812	1181	117	test
SIN3A@02934	929	1915	394	80	870	4049	1014	562	test
SIN3A@02935	53	81	191	23	31	10	5	139	test
SIN3A@02936	381	797	119	47	429	20	1747	990	test
SIN3A@02937	237	1019	101	20	485	483	2	12	test
SIN3A@02938	586	946	289	3	7	5	512	1313	test
SIN3A@02939	2006	2224	982	703	989	1050	253	1934	test
SIN3A@02940	980	535	449	15	24	1453	1029	75	test
SIN3A@02941	1552	803	838	817	1590	981	513	333	test
SIN3A@02942	341	1473	119	37	354	397	325	705	test
SIN3A@02943	607	843	297	42	405	1306	493	555	test
SIN3A@02944	154	309	253	234	242	1221	408	659	test
SIN3A@02945	862	700	81	11	309	243	1068	790	test
SIN3A@02946	1618	1126	900	978	1734	1686	293	475	test
SIN3A@02947	1263	198	803	864	1764	405	323	491	test
SIN3A@02948	521	1208	162	67	1036	450	528	355	test
SIN3A@02949	254	341	9	7	281	16	223	329	test
SIN3A@02950	1138	1590	833	876	1971	795	796	339	test
SIN3A@02951	325	396	241	138	302	361	5	92	test
SIN3A@02952	1	10	1	0	2	1	312	772	test
SIN3A@02953	166	61	34	24	105	17	9	139	test
SIN3A@02954	4	0	6	5	4	3	0	5	test
SIN3A@02955	0	528	59	3	320	883	496	459	test
SIN3A@02956	365	681	73	35	16	413	103	47	test
SIN3A@02957	404	441	331	313	1133	123	420	1535	test
SIN3A@02958	1515	2118	358	154	44	1368	288	706	test
SIN3A@02959	1123	859	393	296	1028	439	645	2153	test
SIN3A@02960	1	169	56	7	265	135	791	242	test
SIN3A@02961	962	1409	810	597	983	1951	908	1118	test
SIN3A@02962	2950	1025	1500	1452	2270	1505	661	278	test
SIN3A@02963	354	294	47	3	17	637	9	884	test
SIN3A@02964	1472	1302	1020	770	1999	2251	1178	971	test
SIN3A@02965	1708	1537	449	32	893	1425	876	630	test
SIN3A@02966	2067	1530	455	133	605	1716	1170	737	test
SIN3A@02967	1358	707	208	75	922	634	426	509	test
SIN3A@02968	5075	5903	947	327	813	883	339	1225	test
SIN3A@02969	1075	1655	104	18	632	1669	1834	849	test
SIN3A@02970	205	540	69	20	781	701	509	270	test
SIN3A@02971	84	3	10	0	296	865	598	383	test
SIN3A@02972	1570	738	522	291	768	1502	1509	1805	test
SIN3A@02973	141	8	49	2	0	0	168	643	test
SIN3A@02974	349	39	5	50	179	2	0	31	test
SIN3A@02975	91	263	98	0	331	418	2	260	test
SIN3A@02976	2360	1285	946	895	1325	1780	835	1401	test
SIN3A@02977	8	977	114	40	9	1821	480	532	test
SIN3A@02978	836	1557	595	276	1424	1843	923	1192	test
SIN3A@02979	183	1809	47	27	739	610	1267	149	test
SIN3A@02980	2563	3444	1271	1389	2211	3630	1184	1532	test
SIN3A@02981	1368	1776	346	72	771	917	1045	909	test
SIN3A@02982	1071	117	102	17	834	458	220	446	test
SIN3A@02983	688	972	404	19	647	711	1082	309	test
SIN3A@02984	1191	1392	252	25	329	1325	13	1354	test
SIN3A@02985	341	221	68	1	715	1906	5	295	test
SIN3A@02986	110	455	50	37	1879	654	315	1181	test
SIN3A@02987	220	427	144	58	227	13	3	37	test
SIN3A@02988	1035	952	356	323	1071	594	478	488	test
SIN3A@02989	226	624	311	16	39	1919	952	1969	test
SIN3A@02990	324	1906	251	54	987	969	563	611	test
SIN3A@02991	1002	1430	466	265	2057	4019	1189	1024	test
SIN3A@02992	911	525	348	383	1512	716	431	1007	test
SIN3A@02993	1074	935	478	290	1537	710	445	54	test
SIN3A@02994	1574	2071	811	664	1242	1049	1427	1691	test
SIN3A@02995	173	240	12	14	65	1242	215	205	test
SIN3A@02996	766	1155	527	302	2108	1021	42	956	test
SIN3A@02997	1385	872	541	524	1761	2952	730	1338	test
SIN3A@02998	308	80	19	26	274	1937	772	732	test
SIN3A@02999	693	429	300	37	1382	1524	1788	1085	test
SIN3A@03000	453	1876	972	369	623	1762	342	169	test
SIN3A@03001	633	894	542	26	168	1690	359	1330	test
SIN3A@03002	1842	3293	1354	892	2328	4913	1239	2351	test
SIN3A@03003	2072	1683	787	691	1986	2533	669	623	test
SIN3A@03004	2949	775	1807	1510	2458	1629	1124	1347	test
SIN3A@03005	3579	2823	1623	1549	3439	3287	1594	738	test
SIN3A@03006	4	4	6	2	4	4	8	8	test
SIN3A@03007	950	2206	148	29	358	1496	1202	1742	test
SIN3A@03008	1462	922	1255	877	2683	1683	907	2422	test
SIN3A@03009	9	245	165	1	261	5	479	26	test
SIN3A@03010	321	3423	237	50	350	3146	54	102	test
SIN3A@03011	636	2402	728	82	366	920	195	322	test
SIN3A@03012	549	1330	373	327	1827	562	286	883	test
SIN3A@03013	1242	3062	248	22	188	2888	1960	891	test
SIN3A@03014	4401	1855	1115	751	3582	2722	2951	3039	test
SIN3A@03015	4	2	1	4	4	6	1	1	test
SIN3A@03016	565	1721	129	46	511	1713	298	578	test
SIN3A@03017	135	12	2	0	0	410	11	246	test
SIN3A@03018	15	338	86	22	17	7	179	646	test
SIN3A@03019	963	1627	654	300	379	144	879	527	test
SIN3A@03020	511	314	53	5	487	676	1595	1243	test
SIN3A@03021	545	829	261	8	396	1906	220	15	test
SIN3A@03022	491	320	397	529	435	211	247	149	test
SIN3A@03023	1596	1495	787	875	1336	843	360	536	test
SIN3A@03024	1659	557	680	696	1281	342	548	920	test
SIN3A@03025	418	1382	169	17	506	1192	709	1610	test
SIN3A@03026	271	562	51	91	210	33	628	251	test
SIN3A@03027	1511	1156	215	24	110	1188	623	260	test
SIN3A@03028	1455	1587	779	790	1061	652	81	52	test
SIN3A@03029	482	886	340	49	549	1993	546	716	test
SIN3A@03030	1081	667	281	84	316	1015	117	625	test
SIN3A@03031	160	874	30	25	0	0	389	14	test
SIN3A@03032	936	1187	307	160	632	917	19	205	test
SIN3A@03033	242	41	11	19	441	500	348	96	test
SIN3A@03034	130	827	151	14	452	1320	998	1005	test
SIN3A@03035	1516	499	837	830	1010	402	589	120	test
SIN3A@03036	2	2	0	0	0	0	0	1	test
SIN3A@03037	658	487	402	454	966	1333	259	55	test
SIN3A@03038	540	743	249	3	799	229	317	415	test
SIN3A@03039	557	534	77	27	320	576	190	2164	test
SIN3A@03040	617	1155	307	242	391	97	26	263	test
SIN3A@03041	1	557	12	35	127	368	0	9	test
SIN3A@03042	909	1302	300	279	281	1464	28	58	test
SIN3A@03043	212	235	12	2	0	1	0	0	test
SIN3A@03044	364	694	206	6	287	435	731	454	test
SIN3A@03045	11	357	6	38	529	897	15	383	test
SIN3A@03046	1522	2177	161	19	715	2833	611	186	test
SIN3A@03047	1326	232	851	814	2251	1502	2413	139	test
SIN3A@03048	838	3251	612	589	1509	2273	1703	507	test
SIN3A@03049	1473	1531	1086	1132	1957	1803	751	295	test
SIN3A@03050	0	0	0	0	0	0	0	0	test
SIN3A@03051	2069	3298	311	110	466	1083	243	1108	test
SIN3A@03052	567	259	247	272	1400	884	545	271	test
SIN3A@03053	1406	1318	707	739	1872	2629	2234	1342	test
SIN3A@03054	1804	1056	640	445	1046	1726	518	1652	test
SIN3A@03055	299	1113	86	4	245	286	461	265	test
SIN3A@03056	997	1442	293	368	923	1834	685	72	test
SIN3A@03057	0	5	2	2	754	10	2236	1932	test
SIN3A@03058	100	302	91	27	934	532	169	194	test
SIN3A@03059	1437	2327	1028	750	1619	2134	1211	1349	test
SIN3A@03060	1470	245	529	715	1277	627	54	224	test
SIN3A@03061	884	1353	365	70	502	194	904	494	test
SIN3A@03062	363	378	70	19	289	807	7	53	test
SIN3A@03063	25	47	150	25	85	7	468	160	test
SIN3A@03064	1	324	77	10	0	345	627	38	test
SIN3A@03065	101	22	114	1	798	20	617	90	test
SIN3A@03066	1730	1573	507	498	922	2039	292	773	test
SIN3A@03067	131	1519	80	9	842	1220	744	786	test
SIN3A@03068	145	534	13	37	416	6	0	319	test
SIN3A@03069	2329	1541	164	29	764	2260	1238	981	test
SIN3A@03070	235	793	190	52	18	1040	1	17	test
SIN3A@03071	144	1053	43	3	155	2146	1644	350	test
SIN3A@03072	0	249	142	18	0	1119	12	31	test
SIN3A@03073	812	1345	205	58	1244	1569	143	975	test
SIN3A@03074	683	1226	376	355	419	840	21	1012	test
SIN3A@03075	331	27	18	3	6	0	347	244	test
SIN3A@03076	27	563	71	55	941	1903	208	49	test
SIN3A@03077	149	356	46	3	345	932	214	471	test
SIN3A@03078	1133	772	539	352	333	498	32	25	test
SIN3A@03079	565	660	161	20	4	6	214	430	test
SIN3A@03080	1665	243	912	1031	1463	1070	89	538	test
SIN3A@03081	1133	1012	508	459	583	461	935	95	test
SIN3A@03082	101	1134	24	3	229	239	454	66	test
SIN3A@03083	225	728	247	9	345	1022	531	65	test
SIN3A@03084	577	1021	372	376	1309	222	564	246	test
SIN3A@03085	397	198	165	25	1028	524	1407	880	test
SIN3A@03086	151	716	27	9	277	8	226	245	test
SIN3A@03087	994	735	373	425	480	1635	440	92	test
SIN3A@03088	604	791	430	312	308	1282	38	73	test
SIN3A@03089	20	27	22	32	79	457	6	76	test
SIN3A@03090	439	15	9	12	0	256	217	25	test
SIN3A@03091	2	224	8	1	188	797	6	270	test
SIN3A@03092	2675	2289	1047	1076	2859	2750	354	307	test
SIN3A@03093	272	530	74	67	778	866	572	1827	test
SIN3A@03094	271	794	131	56	473	917	2344	1376	test
SIN3A@03095	546	1048	102	10	308	338	861	1424	test
SIN3A@03096	438	304	166	16	927	2919	209	27	test
SIN3A@03097	410	523	54	4	340	15	697	281	test
SIN3A@03098	541	236	9	2	10	863	419	34	test
SIN3A@03099	429	251	13	16	221	475	12	955	test
SIN3A@03100	901	344	403	453	627	590	555	284	test
SIN3A@03101	115	182	1	2	925	355	612	41	test
SIN3A@03102	509	694	72	75	1508	520	1095	62	test
SIN3A@03103	632	841	29	8	322	1044	639	2342	test
SIN3A@03104	458	526	76	10	36	659	15	22	test
SIN3A@03105	23	39	14	29	9	6	1	105	test
SIN3A@03106	296	23	8	1	2	400	2	27	test
SIN3A@03107	440	697	39	17	370	23	940	918	test
SIN3A@03108	7	9	105	19	6	871	0	169	test
SIN3A@03109	1198	1297	737	799	1511	865	354	660	test
SIN3A@03110	232	25	5	6	318	339	8	13	test
SIN3A@03111	1	4	1	1	2	2	4	0	test
SIN3A@03112	924	1779	763	394	875	568	1637	3867	test
SIN3A@03113	9	493	13	54	267	1672	13	562	test
SIN3A@03114	4552	4816	1410	1067	1941	3687	2138	6437	test
SIN3A@03115	4	172	10	33	412	14	400	374	test
SIN3A@03116	14	460	19	1	1	248	895	1296	test
SIN3A@03117	941	2449	663	62	1330	4453	550	2065	test
SIN3A@03118	1517	424	35	41	879	1388	875	286	test
SIN3A@03119	153	138	106	29	388	12	600	880	test
SIN3A@03120	0	3	1	0	1	1	1	1	test
SIN3A@03121	0	0	0	0	307	387	7	75	test
SIN3A@03122	21	52	10	14	13	7	2	156	test
SIN3A@03123	2	12	63	0	262	18	0	23	test
SIN3A@03124	532	306	14	0	90	1904	43	250	test
SIN3A@03125	714	1200	593	185	374	788	1298	779	test
SIN3A@03126	2189	3042	1005	817	2264	3324	1606	705	test
SIN3A@03127	765	1611	773	480	1172	1207	436	1051	test
SIN3A@03128	602	1651	141	61	583	1945	449	531	test
SIN3A@03129	606	1271	199	14	325	471	1140	558	test
SIN3A@03130	860	573	100	16	1184	964	440	823	test
SIN3A@03131	1577	383	1048	1219	1336	757	153	1892	test
SIN3A@03132	209	1296	102	43	410	2061	1127	1615	test
SIN3A@03133	163	316	132	7	1189	969	15	260	test
SIN3A@03134	11	319	22	6	0	3	0	64	test
SIN3A@03135	206	299	108	29	1044	938	3	967	test
SIN3A@03136	315	731	133	20	247	1094	1204	454	test
SIN3A@03137	106	177	9	1	252	12	216	36	test
SIN3A@03138	776	539	42	32	55	391	1747	1904	test
SIN3A@03139	567	1477	340	295	404	998	30	488	test
SIN3A@03140	26	29	85	22	28	3	241	46	test
SIN3A@03141	1209	703	878	922	1002	1701	700	1078	test
SIN3A@03142	249	961	125	37	303	1312	506	47	test
SIN3A@03143	188	459	68	23	20	4	0	133	test
SIN3A@03144	483	92	21	36	889	1112	524	1250	test
SIN3A@03145	545	469	77	40	452	962	18	1929	test
SIN3A@03146	156	447	86	3	267	3	656	501	test
SIN3A@03147	124	309	10	2	380	764	16	20	test
SIN3A@03148	1356	958	965	931	1642	1685	353	502	test
SIN3A@03149	235	393	232	32	543	1058	404	205	test
SIN3A@03150	273	16	13	29	92	1869	182	14	test
SIN3A@03151	8	516	102	19	372	418	2	6	test
SIN3A@03152	673	1122	318	7	306	964	1924	2647	test
SIN3A@03153	397	525	19	5	64	801	606	72	test
SIN3A@03154	1	151	3	7	2	169	185	283	test
SIN3A@03155	592	315	186	8	389	1709	1971	268	test
SIN3A@03156	32	210	9	25	348	1268	217	31	test
SIN3A@03157	1620	725	756	902	945	504	726	625	test
SIN3A@03158	1810	1198	681	803	1099	393	483	93	test
SIN3A@03159	4	20	5	24	2	183	739	719	test
SIN3A@03160	25	276	104	48	107	5	470	2364	test
SIN3A@03161	519	556	321	339	680	161	200	725	test
SIN3A@03162	88	463	11	0	513	1414	503	491	test
SIN3A@03163	258	226	118	7	588	13	3	2	test
SIN3A@03164	820	837	368	244	928	1539	197	246	test
SIN3A@03165	34	89	35	30	28	10	3	219	test
SIN3A@03166	539	709	111	15	93	486	1225	49	test
SIN3A@03167	3	13	229	1	283	676	212	319	test
SIN3A@03168	2039	698	787	1042	1057	548	73	185	test
SIN3A@03169	207	314	47	2	577	217	0	426	test
SIN3A@03170	356	618	73	21	19	659	206	14	test
SIN3A@03171	30	30	110	19	13	298	5	225	test
SIN3A@03172	351	1147	95	5	900	433	1521	733	test
SIN3A@03173	9	297	3	2	184	8	0	10	test
SIN3A@03174	154	1101	281	25	242	21	974	623	test
SIN3A@03175	1022	1222	665	244	527	806	285	1127	test
SIN3A@03176	0	1	0	0	1	2	1	0	test
SIN3A@03177	581	383	74	22	82	373	9	154	test
SIN3A@03178	179	599	127	37	112	23	726	230	test
SIN3A@03179	1	2	0	0	1	4	0	1	test
SIN3A@03180	939	194	130	178	718	505	444	3162	test
SIN3A@03181	2	4	2	3	223	640	8	31	test
SIN3A@03182	1495	1258	755	838	1555	2610	575	1381	test
SIN3A@03183	603	769	134	46	236	1704	34	164	test
SIN3A@03184	75	26	59	30	82	1056	639	964	test
SIN3A@03185	120	35	46	1	1	456	3	1195	test
SIN3A@03186	1618	1676	678	623	1770	339	312	149	test
SIN3A@03187	166	247	180	29	9	7	2	80	test
SIN3A@03188	3579	2807	2267	1864	2476	3749	366	945	test
SIN3A@03189	718	1522	198	225	575	786	856	1025	test
SIN3A@03190	565	1066	167	61	375	449	1556	3758	test
SIN3A@03191	1015	1194	334	406	1072	3127	550	1372	test
SIN3A@03192	1	1	1	0	1	0	6	0	test
SIN3A@03193	66	277	163	67	19	257	4	95	test
SIN3A@03194	438	365	16	15	1145	1157	723	244	test
SIN3A@03195	117	1016	160	38	167	1530	214	797	test
SIN3A@03196	490	699	464	345	559	137	662	844	test
SIN3A@03197	34	507	10	0	0	0	135	5	test
SIN3A@03198	820	1073	247	203	761	849	206	1573	test
SIN3A@03199	0	0	0	0	0	1	0	0	test
SIN3A@03200	2163	554	931	992	1649	563	1464	129	test
SIN3A@03201	319	200	83	25	427	409	225	193	test
SIN3A@03202	639	607	529	495	935	272	982	915	test
SIN3A@03203	1643	794	730	852	1135	461	77	315	test
SIN3A@03204	1296	1095	458	340	2119	238	356	2877	test
SIN3A@03205	1	285	26	2	568	415	6	540	test
SIN3A@03206	1339	2003	434	447	1459	2976	2136	1542	test
SIN3A@03207	1128	1020	225	62	484	363	234	396	test
SIN3A@03208	796	580	230	61	741	1543	484	465	test
SIN3A@03209	1889	2043	1010	789	1774	892	470	88	test
SIN3A@03210	235	351	73	4	774	18	283	53	test
SIN3A@03211	2	2	7	1	1	410	378	15	test
SIN3A@03212	1469	560	1046	805	1126	453	334	330	test
SIN3A@03213	1150	822	153	49	297	550	333	316	test
SIN3A@03214	262	42	132	7	3	374	163	464	test
SIN3A@03215	731	394	104	35	223	844	621	537	test
SIN3A@03216	981	225	622	630	1367	1372	205	502	test
SIN3A@03217	7	957	19	1	0	284	1	3	test
SIN3A@03218	593	564	50	18	504	381	504	521	test
SIN3A@03219	258	1935	71	17	19	12	251	601	test
SIN3A@03220	1686	1078	942	922	1490	1384	370	1213	test
SIN3A@03221	178	68	14	12	366	243	460	842	test
SIN3A@03222	3	4	0	0	0	0	363	19	test
SIN3A@03223	137	535	68	5	429	758	407	842	test
SIN3A@03224	764	1068	473	442	760	167	476	511	test
SIN3A@03225	2456	2331	383	285	350	1689	2644	1165	test
SIN3A@03226	884	513	454	386	292	547	38	1239	test
SIN3A@03227	6	0	1	2	5	8	0	0	test
SIN3A@03228	3967	3160	2071	1657	4443	3085	3045	1885	test
