logFC	logCPM	F	PValue	status
SIN3A@03311	 5.137e+00	 3.937051	5.847e+00	0.041027	test
SIN3A@07368	-4.082e+00	 4.669410	5.846e+00	0.041038	test
SIN3A@05215	-2.908e+00	 5.911587	5.838e+00	0.041148	test
SIN3A@00517	 7.201e+00	 2.701945	5.870e+00	0.041199	test
SIN3A@12230	-3.748e+00	 5.124749	5.834e+00	0.041285	test
SIN3A@01627	-4.666e+00	 4.317084	5.824e+00	0.041329	test
SIN3A@01158	-3.239e+00	 5.896885	5.868e+00	0.041400	test
SIN3A@11390	-6.145e+00	 3.932736	5.862e+00	0.041471	test
SIN3A@04432	 5.868e+00	 5.879255	5.857e+00	0.041539	test
SIN3A@07921	 2.843e+00	 8.038638	5.851e+00	0.041620	test
SIN3A@12587	 6.366e+00	 3.859323	5.835e+00	0.041847	test
SIN3A@01756	 2.933e+00	 7.078655	5.829e+00	0.041925	test
SIN3A@12686	-3.678e+00	 5.248604	5.798e+00	0.041994	test
SIN3A@13561	-4.269e+00	 4.933900	5.824e+00	0.041997	test
SIN3A@09670	 5.388e+00	 4.136265	5.820e+00	0.042044	test
SIN3A@03064	 6.652e+00	 1.106347	5.763e+00	0.042167	test
SIN3A@10464	-4.671e+00	 4.255222	5.763e+00	0.042178	test
SIN3A@08011	 3.480e+00	 7.773505	5.803e+00	0.042282	test
SIN3A@13101	-4.470e+00	 4.303944	5.742e+00	0.042470	test
SIN3A@06587	 2.152e+00	 7.868367	5.776e+00	0.042656	test
SIN3A@11964	 7.283e+00	 1.686029	5.769e+00	0.042680	test
SIN3A@07373	-5.374e+00	 3.764138	5.713e+00	0.042869	test
SIN3A@08174	 2.898e+00	 7.396421	5.760e+00	0.042880	test
SIN3A@02746	 4.034e+00	 5.862760	5.733e+00	0.043258	test
SIN3A@03480	 3.473e+00	 6.817726	5.715e+00	0.043507	test
SIN3A@09508	 3.873e+00	 4.729826	5.658e+00	0.043666	test
SIN3A@12946	-6.052e+00	 4.056721	5.702e+00	0.043700	test
SIN3A@02411	 2.806e+00	 6.621874	5.699e+00	0.043746	test
SIN3A@02443	 9.911e+00	 2.899363	5.992e+00	0.043857	test
