logFC	logCPM	F	PValue	status
SIN3A@12292	 2.463e+00	 1.685141	7.316e-01	4.082e-01	test
SIN3A@06117	-2.524e+00	 2.971830	7.313e-01	4.084e-01	test
SIN3A@10613	-1.003e+00	 6.852954	7.308e-01	4.086e-01	test
SIN3A@04189	 1.004e+00	 6.122469	7.304e-01	4.086e-01	test
SIN3A@12271	-2.194e+00	 3.979571	7.305e-01	4.087e-01	test
SIN3A@03334	 5.902e-01	 7.692034	7.297e-01	4.088e-01	test
SIN3A@05749	-1.088e+00	 5.860139	7.296e-01	4.088e-01	test
SIN3A@00779	 9.195e-01	 6.613829	7.299e-01	4.089e-01	test
SIN3A@06092	 2.562e+00	 2.804961	7.298e-01	4.089e-01	test
SIN3A@02793	-8.407e-01	 7.609874	7.298e-01	4.089e-01	test
SIN3A@07106	 5.247e-01	 8.163773	7.286e-01	4.091e-01	test
SIN3A@12603	-1.241e+00	 5.806360	7.290e-01	4.091e-01	test
SIN3A@07022	-1.089e+00	 6.593168	7.290e-01	4.091e-01	test
SIN3A@09650	-8.282e-01	 6.664500	7.284e-01	4.092e-01	test
SIN3A@01583	 2.249e+00	 4.882432	7.286e-01	4.093e-01	test
SIN3A@00579	 1.482e+00	 5.681583	7.284e-01	4.093e-01	test
SIN3A@10820	-1.222e+00	 5.893299	7.283e-01	4.093e-01	test
SIN3A@11940	-5.868e-01	 8.712059	7.283e-01	4.094e-01	test
SIN3A@14150	 8.082e-01	 7.017066	7.280e-01	4.094e-01	negative
SIN3A@14025	-1.032e+00	 6.691321	7.272e-01	4.097e-01	negative
SIN3A@06859	 9.194e-01	 6.639477	7.270e-01	4.098e-01	test
SIN3A@05703	 2.539e+00	 2.510745	7.269e-01	4.098e-01	test
SIN3A@05845	-7.664e-01	 7.213408	7.269e-01	4.098e-01	test
SIN3A@13453	 1.737e+00	 4.721580	7.267e-01	4.098e-01	test
SIN3A@09688	-1.921e+00	 4.671550	7.267e-01	4.099e-01	test
SIN3A@00498	-4.833e-01	 8.468939	7.254e-01	4.101e-01	test
SIN3A@08378	-8.772e-01	 6.766590	7.251e-01	4.104e-01	test
SIN3A@05894	-1.549e+00	 5.277193	7.250e-01	4.104e-01	test
SIN3A@09073	 2.371e+00	 3.564412	7.249e-01	4.104e-01	test
SIN3A@10347	 1.701e+00	 5.267072	7.248e-01	4.104e-01	test
SIN3A@11826	-1.309e+00	 5.375915	7.243e-01	4.104e-01	test
SIN3A@10355	-2.556e+00	 1.030212	7.247e-01	4.105e-01	test
SIN3A@01474	 1.676e+00	 4.701140	7.241e-01	4.105e-01	test
SIN3A@04296	-4.486e-01	 9.475537	7.241e-01	4.107e-01	test
SIN3A@11204	-9.976e-01	 6.059053	7.234e-01	4.107e-01	test
SIN3A@04168	 9.526e-01	 6.802890	7.237e-01	4.108e-01	test
SIN3A@11866	-1.212e+00	 6.120220	7.235e-01	4.108e-01	test
SIN3A@04640	 9.522e-01	 6.310278	7.233e-01	4.109e-01	test
SIN3A@03062	-1.956e+00	 4.302643	7.230e-01	4.110e-01	test
SIN3A@13215	 6.205e-01	 7.583260	7.228e-01	4.110e-01	test
SIN3A@02738	-6.411e-01	 7.900401	7.227e-01	4.111e-01	test
SIN3A@01139	-1.052e+00	 5.951583	7.221e-01	4.111e-01	test
SIN3A@12645	-9.745e-01	 6.897342	7.220e-01	4.113e-01	test
SIN3A@13017	 1.313e+00	 5.527346	7.218e-01	4.114e-01	test
SIN3A@03044	 1.179e+00	 5.663649	7.213e-01	4.114e-01	test
SIN3A@04828	 5.304e-01	 8.170791	7.216e-01	4.114e-01	test
SIN3A@08371	 9.693e-01	 6.320224	7.217e-01	4.114e-01	test
SIN3A@13383	-1.106e+00	 5.795287	7.208e-01	4.115e-01	test
SIN3A@05741	 9.392e-01	 6.317414	7.207e-01	4.116e-01	test
SIN3A@11192	-2.595e+00	 2.984308	7.210e-01	4.116e-01	test
SIN3A@01779	 1.754e+00	 4.667703	7.204e-01	4.118e-01	test
SIN3A@03393	-7.295e-01	 7.658588	7.202e-01	4.119e-01	test
SIN3A@05916	 1.070e+00	 6.272477	7.200e-01	4.119e-01	test
SIN3A@07105	-1.349e+00	 5.794786	7.194e-01	4.122e-01	test
SIN3A@13948	-2.406e+00	 2.499379	7.183e-01	4.123e-01	test
SIN3A@09677	 1.048e+00	 5.911989	7.181e-01	4.124e-01	test
SIN3A@06941	-9.603e-01	 6.356580	7.183e-01	4.125e-01	test
SIN3A@10981	 2.085e+00	 4.256817	7.179e-01	4.126e-01	test
SIN3A@02198	 2.007e+00	 4.176844	7.179e-01	4.126e-01	test
SIN3A@10276	 2.388e+00	 4.215465	7.172e-01	4.128e-01	test
SIN3A@13704	 1.072e+00	 6.151284	7.170e-01	4.129e-01	test
SIN3A@12764	 1.774e+00	 4.677370	7.169e-01	4.130e-01	test
SIN3A@07147	 1.413e+00	 5.360526	7.167e-01	4.130e-01	test
SIN3A@05064	 2.389e+00	 0.794773	7.160e-01	4.131e-01	test
SIN3A@03363	 1.405e+00	 5.275971	7.165e-01	4.131e-01	test
SIN3A@11159	-2.816e+00	 2.715605	7.165e-01	4.131e-01	test
SIN3A@12294	-1.594e+00	 5.117149	7.161e-01	4.132e-01	test
SIN3A@03856	 1.379e+00	 5.236250	7.155e-01	4.132e-01	test
SIN3A@11520	-9.233e-01	 6.366383	7.155e-01	4.133e-01	test
SIN3A@13262	-1.499e+00	 5.035907	7.157e-01	4.133e-01	test
SIN3A@00643	 2.333e+00	-0.009614	7.154e-01	4.133e-01	test
SIN3A@05229	-1.092e+00	 6.003625	7.158e-01	4.133e-01	test
SIN3A@12430	 9.911e-01	 6.193352	7.157e-01	4.133e-01	test
SIN3A@08518	 1.012e+00	 6.356128	7.157e-01	4.133e-01	test
SIN3A@09880	-8.547e-01	 6.570100	7.151e-01	4.133e-01	test
SIN3A@06545	 1.469e+00	 5.400870	7.156e-01	4.134e-01	test
SIN3A@04170	-2.662e+00	 2.068346	7.156e-01	4.134e-01	test
SIN3A@10369	 2.511e+00	 2.377230	7.155e-01	4.134e-01	test
SIN3A@04144	-1.120e+00	 6.359527	7.152e-01	4.135e-01	test
SIN3A@09904	 1.961e+00	 5.302963	7.151e-01	4.135e-01	test
SIN3A@11756	-8.007e-01	 7.458865	7.144e-01	4.137e-01	test
SIN3A@10270	-9.142e-01	 6.644406	7.143e-01	4.138e-01	test
SIN3A@06487	 9.258e-01	 6.269087	7.136e-01	4.138e-01	test
SIN3A@05179	-1.095e+00	 6.758177	7.139e-01	4.139e-01	test
SIN3A@03809	 1.044e+00	 6.047982	7.135e-01	4.140e-01	test
SIN3A@07339	-2.428e+00	 3.437389	7.135e-01	4.140e-01	test
SIN3A@05080	-2.274e+00	 3.572321	7.132e-01	4.141e-01	test
SIN3A@07043	-2.503e+00	 2.253994	7.131e-01	4.141e-01	test
SIN3A@02094	-7.988e-01	 7.035357	7.131e-01	4.142e-01	test
SIN3A@06255	 5.366e-01	 8.082113	7.128e-01	4.142e-01	test
SIN3A@12377	 1.293e+00	 5.748877	7.130e-01	4.142e-01	test
SIN3A@12312	-2.010e+00	 4.408176	7.130e-01	4.142e-01	test
SIN3A@05316	 1.194e+00	 5.614243	7.124e-01	4.142e-01	test
SIN3A@03594	 1.487e+00	 5.667511	7.128e-01	4.143e-01	test
SIN3A@13404	 5.796e-01	 7.804399	7.125e-01	4.143e-01	test
SIN3A@13187	-1.382e+00	 5.345946	7.126e-01	4.143e-01	test
SIN3A@07981	-1.140e+00	 6.089457	7.125e-01	4.143e-01	test
SIN3A@06603	-1.298e+00	 5.588770	7.124e-01	4.144e-01	test
SIN3A@00993	 2.016e+00	 5.449768	7.122e-01	4.144e-01	test
SIN3A@01230	-6.963e-01	 7.304727	7.121e-01	4.145e-01	test
SIN3A@01844	-1.296e+00	 5.922707	7.117e-01	4.146e-01	test
SIN3A@01609	-2.298e+00	 3.827471	7.114e-01	4.147e-01	test
SIN3A@09902	-1.353e+00	 5.250020	7.105e-01	4.148e-01	test
SIN3A@01903	 1.886e+00	 5.060632	7.106e-01	4.150e-01	test
SIN3A@00235	-6.432e-01	 7.441150	7.104e-01	4.150e-01	test
SIN3A@03527	-2.610e+00	 2.154651	7.104e-01	4.150e-01	test
SIN3A@09072	-1.165e+00	 5.674243	7.099e-01	4.150e-01	test
SIN3A@05511	 1.065e+00	 5.868099	7.098e-01	4.150e-01	test
SIN3A@13317	-1.132e+00	 5.801189	7.100e-01	4.151e-01	test
SIN3A@14112	 1.396e+00	 5.267260	7.094e-01	4.153e-01	negative
SIN3A@13323	-7.551e-01	 7.228764	7.090e-01	4.154e-01	test
SIN3A@04918	-1.468e+00	 5.162645	7.089e-01	4.155e-01	test
SIN3A@02434	 1.503e+00	 4.966491	7.083e-01	4.155e-01	test
SIN3A@05244	-2.896e+00	 2.622157	7.087e-01	4.156e-01	test
SIN3A@04509	-1.732e+00	 4.997558	7.087e-01	4.156e-01	test
SIN3A@01366	 2.829e+00	 3.053639	7.085e-01	4.156e-01	test
SIN3A@00823	 5.586e-01	 7.837728	7.079e-01	4.157e-01	test
SIN3A@10254	-2.158e+00	 4.225639	7.076e-01	4.159e-01	test
SIN3A@07112	-7.051e-01	 7.290379	7.076e-01	4.159e-01	test
SIN3A@09651	-2.301e+00	 3.523222	7.075e-01	4.159e-01	test
SIN3A@10822	-2.104e+00	 4.589502	7.073e-01	4.160e-01	test
SIN3A@03441	-8.869e-01	 6.717635	7.060e-01	4.164e-01	test
SIN3A@02479	 1.333e+00	 5.289034	7.055e-01	4.164e-01	test
SIN3A@04391	-6.171e-01	 7.623300	7.056e-01	4.166e-01	test
SIN3A@00043	 1.034e+00	 6.257784	7.055e-01	4.166e-01	test
SIN3A@06559	 1.017e+00	 6.460095	7.051e-01	4.167e-01	test
SIN3A@03649	-1.524e+00	 5.442529	7.050e-01	4.167e-01	test
SIN3A@08283	 5.114e-01	 8.189523	7.044e-01	4.168e-01	test
SIN3A@07117	 1.225e+00	 6.189996	7.048e-01	4.168e-01	test
SIN3A@03607	 8.918e-01	 6.579886	7.047e-01	4.168e-01	test
SIN3A@12788	-2.022e+00	 4.263761	7.047e-01	4.168e-01	test
SIN3A@09796	 2.632e+00	 3.628028	7.042e-01	4.170e-01	test
SIN3A@04033	-2.073e+00	 4.059783	7.041e-01	4.170e-01	test
SIN3A@10046	 2.398e+00	 3.229207	7.038e-01	4.171e-01	test
SIN3A@03371	 1.360e+00	 5.337309	7.037e-01	4.172e-01	test
SIN3A@12118	 1.427e+00	 5.135909	7.031e-01	4.172e-01	test
SIN3A@08123	 2.265e+00	 3.769227	7.034e-01	4.172e-01	test
SIN3A@10458	 1.047e+00	 5.985413	7.031e-01	4.173e-01	test
SIN3A@11787	-1.278e+00	 5.421024	7.025e-01	4.174e-01	test
SIN3A@00729	 9.569e-01	 6.377600	7.027e-01	4.175e-01	test
SIN3A@14033	-5.964e-01	 7.914989	7.027e-01	4.175e-01	negative
SIN3A@11661	 2.207e+00	 5.231970	7.026e-01	4.175e-01	test
SIN3A@08221	 6.127e-01	 7.492285	7.017e-01	4.177e-01	test
SIN3A@04502	 9.779e-01	 6.295652	7.021e-01	4.177e-01	test
SIN3A@10255	-9.853e-01	 6.190417	7.020e-01	4.177e-01	test
SIN3A@09639	 1.052e+00	 6.256906	7.018e-01	4.178e-01	test
SIN3A@03668	-5.158e-01	 8.500978	7.013e-01	4.179e-01	test
SIN3A@04604	-1.913e+00	 4.725248	7.011e-01	4.180e-01	test
SIN3A@10187	-1.805e+00	 4.685807	7.009e-01	4.181e-01	test
SIN3A@13787	 1.352e+00	 5.270224	7.000e-01	4.182e-01	test
SIN3A@05556	-1.093e+00	 6.313318	7.004e-01	4.182e-01	test
SIN3A@04795	 1.348e+00	 5.477083	7.004e-01	4.182e-01	test
SIN3A@08103	 2.342e+00	 3.839941	7.002e-01	4.183e-01	test
SIN3A@06786	 1.197e+00	 5.653120	7.000e-01	4.183e-01	test
SIN3A@11203	 1.918e+00	 4.417106	6.998e-01	4.184e-01	test
SIN3A@14376	-6.921e-01	 7.139357	6.992e-01	4.185e-01	negative
SIN3A@13724	 9.738e-01	 6.389990	6.995e-01	4.185e-01	test
SIN3A@03843	-1.528e+00	 5.003064	6.989e-01	4.187e-01	test
SIN3A@11875	-5.785e-01	 7.627881	6.977e-01	4.189e-01	test
SIN3A@12355	-1.148e+00	 5.937100	6.980e-01	4.190e-01	test
SIN3A@08793	-9.456e-01	 6.176601	6.972e-01	4.191e-01	test
SIN3A@14461	-1.313e+00	 5.647148	6.977e-01	4.191e-01	negative
SIN3A@10688	-8.522e-01	 6.515580	6.967e-01	4.193e-01	test
SIN3A@09946	 1.423e+00	 5.286155	6.970e-01	4.193e-01	test
SIN3A@02176	 6.578e-01	 7.370036	6.968e-01	4.194e-01	test
SIN3A@14246	-5.151e-01	 8.092807	6.962e-01	4.194e-01	negative
SIN3A@01452	 1.473e+00	 5.344326	6.966e-01	4.194e-01	test
SIN3A@00030	 1.800e+00	 4.736144	6.955e-01	4.198e-01	test
SIN3A@01550	-1.417e+00	 5.123861	6.947e-01	4.199e-01	test
SIN3A@07744	 1.203e+00	 5.673507	6.951e-01	4.199e-01	test
SIN3A@10735	-1.683e+00	 4.768590	6.950e-01	4.200e-01	test
SIN3A@03757	 1.634e+00	 4.957895	6.950e-01	4.200e-01	test
SIN3A@03918	-2.004e+00	 3.977026	6.945e-01	4.200e-01	test
SIN3A@11109	-1.449e+00	 5.005114	6.944e-01	4.200e-01	test
SIN3A@04829	 7.444e-01	 7.355964	6.948e-01	4.200e-01	test
SIN3A@02865	-1.501e+00	 5.108313	6.947e-01	4.201e-01	test
SIN3A@12116	 1.062e+00	 6.507651	6.945e-01	4.201e-01	test
SIN3A@00049	 9.696e-01	 6.079732	6.933e-01	4.204e-01	test
SIN3A@03581	 4.767e-01	 8.487177	6.932e-01	4.204e-01	test
SIN3A@14086	-5.806e-01	 7.742300	6.934e-01	4.205e-01	negative
SIN3A@05732	-8.508e-01	 6.662790	6.933e-01	4.205e-01	test
SIN3A@14059	-1.060e+00	 5.849881	6.927e-01	4.206e-01	negative
SIN3A@05001	-1.373e+00	 5.602846	6.926e-01	4.208e-01	test
SIN3A@04937	 2.120e+00	 4.399687	6.925e-01	4.208e-01	test
SIN3A@09868	 1.488e+00	 5.780637	6.925e-01	4.208e-01	test
SIN3A@03946	 9.297e-01	 6.484607	6.922e-01	4.209e-01	test
SIN3A@11087	-1.455e+00	 5.112932	6.920e-01	4.209e-01	test
SIN3A@10861	-1.476e+00	 5.608776	6.921e-01	4.209e-01	test
SIN3A@08246	 1.551e+00	 4.821657	6.913e-01	4.210e-01	test
SIN3A@04123	 9.852e-01	 6.089117	6.914e-01	4.211e-01	test
SIN3A@14012	-1.135e+00	 5.927933	6.915e-01	4.211e-01	test
SIN3A@00762	-6.835e-01	 7.120896	6.908e-01	4.212e-01	test
SIN3A@10164	-8.375e-01	 6.550160	6.907e-01	4.212e-01	test
SIN3A@14265	-1.117e+00	 6.178141	6.908e-01	4.213e-01	negative
SIN3A@09907	-1.991e+00	 4.195571	6.900e-01	4.216e-01	test
SIN3A@03043	-2.851e+00	 2.473765	6.899e-01	4.217e-01	test
SIN3A@01135	 7.417e-01	 6.991148	6.897e-01	4.217e-01	test
SIN3A@05691	-2.000e+00	 3.981458	6.894e-01	4.217e-01	test
SIN3A@12050	-9.970e-01	 6.844892	6.897e-01	4.217e-01	test
SIN3A@09911	 1.339e+00	 6.095093	6.894e-01	4.218e-01	test
SIN3A@07752	 5.141e-01	 8.306622	6.893e-01	4.219e-01	test
SIN3A@10064	-1.340e+00	 5.698968	6.891e-01	4.219e-01	test
SIN3A@11533	-1.157e+00	 5.661851	6.883e-01	4.220e-01	test
SIN3A@05906	 1.596e+00	 5.487053	6.887e-01	4.220e-01	test
SIN3A@03790	-2.808e+00	 1.886001	6.884e-01	4.221e-01	test
SIN3A@08252	 1.104e+00	 5.869894	6.878e-01	4.223e-01	test
SIN3A@01770	-2.508e+00	 0.406766	6.877e-01	4.224e-01	test
SIN3A@12153	-2.205e+00	 3.319677	6.867e-01	4.225e-01	test
SIN3A@10413	 1.053e+00	 5.925526	6.868e-01	4.226e-01	test
SIN3A@09985	 9.951e-01	 6.005021	6.864e-01	4.227e-01	test
SIN3A@12661	 8.243e-01	 6.634178	6.863e-01	4.227e-01	test
SIN3A@11054	-1.513e+00	 5.020542	6.866e-01	4.227e-01	test
SIN3A@13949	-1.348e+00	 5.248491	6.861e-01	4.227e-01	test
SIN3A@04635	 1.139e+00	 5.746345	6.862e-01	4.228e-01	test
SIN3A@14215	-7.826e-01	 6.786576	6.856e-01	4.229e-01	negative
SIN3A@04845	 2.283e+00	 3.530264	6.859e-01	4.230e-01	test
SIN3A@05981	-1.970e+00	 4.232979	6.858e-01	4.230e-01	test
SIN3A@00852	 6.305e-01	 7.323038	6.848e-01	4.232e-01	test
SIN3A@10354	 1.491e+00	 5.496017	6.852e-01	4.232e-01	test
SIN3A@09993	-9.947e-01	 6.021202	6.840e-01	4.234e-01	test
SIN3A@00624	-1.146e+00	 5.661837	6.839e-01	4.235e-01	test
SIN3A@08598	 2.250e+00	 3.051841	6.837e-01	4.235e-01	test
SIN3A@05965	 8.358e-01	 6.585834	6.834e-01	4.236e-01	test
SIN3A@14438	-1.355e+00	 5.863503	6.837e-01	4.237e-01	negative
SIN3A@02992	-8.549e-01	 6.530576	6.827e-01	4.239e-01	test
SIN3A@03017	-2.629e+00	 1.885640	6.831e-01	4.239e-01	test
SIN3A@14068	 9.140e-01	 6.263545	6.824e-01	4.240e-01	negative
SIN3A@02395	-1.380e+00	 5.245344	6.827e-01	4.240e-01	test
SIN3A@12110	-9.317e-01	 6.941184	6.827e-01	4.240e-01	test
SIN3A@07642	 1.064e+00	 5.950334	6.825e-01	4.241e-01	test
SIN3A@02419	-9.744e-01	 6.170221	6.824e-01	4.241e-01	test
SIN3A@13918	-7.467e-01	 7.097813	6.823e-01	4.241e-01	test
SIN3A@03506	-8.255e-01	 6.579947	6.817e-01	4.242e-01	test
SIN3A@02632	-9.668e-01	 6.053804	6.815e-01	4.243e-01	test
SIN3A@01827	 2.366e+00	 3.031688	6.819e-01	4.243e-01	test
SIN3A@14339	-9.912e-01	 5.984881	6.810e-01	4.244e-01	negative
SIN3A@11143	-2.555e+00	 1.066439	6.813e-01	4.245e-01	test
SIN3A@07075	-1.316e+00	 5.384533	6.811e-01	4.245e-01	test
SIN3A@07840	 9.919e-01	 5.976642	6.806e-01	4.245e-01	test
SIN3A@12954	-1.633e+00	 4.727879	6.807e-01	4.246e-01	test
SIN3A@14253	 1.139e+00	 5.712619	6.805e-01	4.247e-01	negative
SIN3A@03396	 2.288e+00	 2.914167	6.800e-01	4.247e-01	test
SIN3A@11372	 1.345e+00	 5.208217	6.800e-01	4.248e-01	test
SIN3A@11043	-1.108e+00	 5.765101	6.796e-01	4.249e-01	test
SIN3A@06439	-2.429e+00	 3.983073	6.799e-01	4.249e-01	test
SIN3A@05831	 9.245e-01	 6.359456	6.796e-01	4.250e-01	test
SIN3A@08953	-7.872e-01	 6.922398	6.795e-01	4.251e-01	test
SIN3A@07910	 1.275e+00	 5.683987	6.793e-01	4.251e-01	test
SIN3A@03526	 1.633e+00	 5.001502	6.791e-01	4.252e-01	test
SIN3A@07437	 8.942e-01	 6.551441	6.790e-01	4.252e-01	test
SIN3A@01999	-1.142e+00	 6.316825	6.789e-01	4.253e-01	test
SIN3A@08414	 1.219e+00	 5.684846	6.786e-01	4.254e-01	test
SIN3A@06739	 1.198e+00	 5.831810	6.783e-01	4.255e-01	test
SIN3A@03708	 8.869e-01	 6.503042	6.781e-01	4.255e-01	test
SIN3A@04093	 1.006e+00	 5.973973	6.777e-01	4.255e-01	test
SIN3A@01789	-2.602e+00	 2.932785	6.775e-01	4.258e-01	test
SIN3A@02527	 1.458e+00	 5.086059	6.774e-01	4.258e-01	test
SIN3A@03350	 1.218e+00	 5.586856	6.773e-01	4.258e-01	test
SIN3A@11757	-6.122e-01	 7.478964	6.770e-01	4.258e-01	test
SIN3A@00839	-9.607e-01	 6.533879	6.771e-01	4.259e-01	test
SIN3A@09365	-1.738e+00	 4.953032	6.769e-01	4.259e-01	test
SIN3A@08459	-6.221e-01	 7.755922	6.769e-01	4.259e-01	test
SIN3A@03310	-2.278e+00	 3.349255	6.765e-01	4.261e-01	test
SIN3A@12257	-2.070e+00	 3.753442	6.756e-01	4.262e-01	test
SIN3A@06800	 8.498e-01	 6.635303	6.760e-01	4.262e-01	test
SIN3A@11539	 1.805e+00	 5.044256	6.759e-01	4.263e-01	test
SIN3A@06133	-1.141e+00	 6.267057	6.757e-01	4.263e-01	test
SIN3A@08357	 1.181e+00	 6.627948	6.747e-01	4.267e-01	test
SIN3A@10202	-8.343e-01	 7.557532	6.747e-01	4.267e-01	test
SIN3A@10439	-1.472e+00	 4.980006	6.741e-01	4.267e-01	test
SIN3A@01164	 1.348e+00	 5.353542	6.744e-01	4.268e-01	test
SIN3A@00770	-1.190e+00	 5.598064	6.741e-01	4.268e-01	test
SIN3A@01026	 1.181e+00	 5.650289	6.742e-01	4.268e-01	test
SIN3A@04871	-1.172e+00	 5.672533	6.741e-01	4.269e-01	test
SIN3A@11423	 8.166e-01	 6.616709	6.730e-01	4.271e-01	test
SIN3A@07409	 1.071e+00	 6.734053	6.734e-01	4.271e-01	test
SIN3A@13861	-8.976e-01	 6.305505	6.729e-01	4.271e-01	test
SIN3A@09033	-1.699e+00	 4.731297	6.732e-01	4.272e-01	test
SIN3A@14279	 1.023e+00	 6.562063	6.730e-01	4.272e-01	negative
SIN3A@10013	-1.664e+00	 4.556399	6.725e-01	4.273e-01	test
SIN3A@02457	 2.324e+00	-0.284980	6.727e-01	4.273e-01	test
SIN3A@14350	-8.907e-01	 6.902973	6.723e-01	4.275e-01	negative
SIN3A@08232	 1.137e+00	 5.701010	6.719e-01	4.275e-01	test
SIN3A@12944	 2.263e+00	 3.469378	6.722e-01	4.275e-01	test
SIN3A@05920	-6.404e-01	 7.504666	6.721e-01	4.275e-01	test
SIN3A@01438	 6.370e-01	 7.518742	6.721e-01	4.276e-01	test
SIN3A@14456	-7.679e-01	 7.132324	6.720e-01	4.276e-01	negative
SIN3A@10569	-2.675e+00	 2.886261	6.720e-01	4.276e-01	test
SIN3A@00822	-7.265e-01	 6.918356	6.715e-01	4.276e-01	test
SIN3A@10445	-9.903e-01	 6.048917	6.713e-01	4.278e-01	test
SIN3A@00795	 1.323e+00	 5.284604	6.710e-01	4.278e-01	test
SIN3A@01890	-1.468e+00	 5.347035	6.713e-01	4.278e-01	test
SIN3A@02645	 2.269e+00	 4.214766	6.710e-01	4.279e-01	test
SIN3A@00581	 5.638e-01	 7.710465	6.697e-01	4.282e-01	test
SIN3A@09659	-1.482e+00	 5.067474	6.700e-01	4.283e-01	test
SIN3A@13585	-1.768e+00	 4.736200	6.698e-01	4.283e-01	test
SIN3A@05957	-8.354e-01	 6.607870	6.695e-01	4.284e-01	test
SIN3A@09885	-1.635e+00	 5.118338	6.695e-01	4.284e-01	test
SIN3A@03827	 1.384e+00	 5.188478	6.692e-01	4.285e-01	test
SIN3A@10690	 1.890e+00	 4.374700	6.692e-01	4.285e-01	test
SIN3A@07191	 8.433e-01	 6.726705	6.692e-01	4.285e-01	test
SIN3A@02284	-1.088e+00	 5.907124	6.691e-01	4.285e-01	test
SIN3A@06636	 6.250e-01	 7.403519	6.688e-01	4.286e-01	test
SIN3A@08548	-1.343e+00	 5.568141	6.689e-01	4.286e-01	test
SIN3A@03559	-1.804e+00	 4.277359	6.682e-01	4.287e-01	test
SIN3A@04521	 1.716e+00	 5.236085	6.682e-01	4.288e-01	test
SIN3A@11140	 1.379e+00	 5.381573	6.681e-01	4.289e-01	test
SIN3A@13943	-1.012e+00	 6.431900	6.681e-01	4.289e-01	test
SIN3A@06221	 5.446e-01	 7.886730	6.676e-01	4.290e-01	test
SIN3A@02036	 5.756e-01	 7.739421	6.677e-01	4.290e-01	test
SIN3A@07176	-2.402e+00	 3.187453	6.675e-01	4.291e-01	test
SIN3A@04674	 6.543e-01	 7.207788	6.669e-01	4.291e-01	test
SIN3A@03192	 2.241e+00	-0.901560	6.668e-01	4.292e-01	test
SIN3A@02835	 2.300e+00	 2.964761	6.670e-01	4.292e-01	test
SIN3A@03804	-9.389e-01	 6.826196	6.664e-01	4.294e-01	test
SIN3A@04851	 8.886e-01	 6.306385	6.657e-01	4.296e-01	test
SIN3A@01972	-1.460e+00	 5.328044	6.653e-01	4.298e-01	test
SIN3A@13531	-1.058e+00	 5.823067	6.648e-01	4.298e-01	test
SIN3A@05481	-1.496e+00	 5.251041	6.652e-01	4.299e-01	test
SIN3A@02295	 2.280e+00	 4.011563	6.650e-01	4.299e-01	test
SIN3A@05448	 1.516e+00	 5.329260	6.648e-01	4.300e-01	test
SIN3A@03373	-8.702e-01	 7.150843	6.648e-01	4.300e-01	test
SIN3A@12184	 1.471e+00	 4.965816	6.638e-01	4.303e-01	test
SIN3A@00676	-1.215e+00	 5.587314	6.639e-01	4.303e-01	test
SIN3A@10847	-6.934e-01	 8.069220	6.636e-01	4.304e-01	test
SIN3A@01296	-1.010e+00	 6.170529	6.630e-01	4.306e-01	test
SIN3A@06181	 7.282e-01	 6.897806	6.625e-01	4.306e-01	test
SIN3A@08842	 9.440e-01	 6.505400	6.628e-01	4.307e-01	test
SIN3A@04725	 7.105e-01	 6.974066	6.624e-01	4.307e-01	test
SIN3A@07528	-7.660e-01	 6.934924	6.622e-01	4.309e-01	test
SIN3A@12235	-2.382e+00	 3.001246	6.620e-01	4.310e-01	test
SIN3A@08933	-2.262e+00	 3.234069	6.616e-01	4.311e-01	test
SIN3A@00574	-9.468e-01	 6.790724	6.615e-01	4.311e-01	test
SIN3A@08464	-1.188e+00	 5.629030	6.614e-01	4.311e-01	test
SIN3A@11189	 2.267e+00	-0.316204	6.606e-01	4.313e-01	test
SIN3A@13048	-1.599e+00	 5.019154	6.610e-01	4.313e-01	test
SIN3A@08159	 2.215e+00	 3.685333	6.608e-01	4.313e-01	test
SIN3A@00112	 6.431e-01	 7.363447	6.606e-01	4.314e-01	test
SIN3A@02349	 1.511e+00	 5.452920	6.604e-01	4.315e-01	test
SIN3A@07841	 8.964e-01	 6.557906	6.604e-01	4.315e-01	test
SIN3A@00364	-1.814e+00	 4.991302	6.603e-01	4.315e-01	test
SIN3A@09652	-2.360e+00	 1.132682	6.602e-01	4.315e-01	test
SIN3A@08025	 8.223e-01	 6.834215	6.602e-01	4.316e-01	test
SIN3A@00666	-8.468e-01	 6.524614	6.596e-01	4.317e-01	test
SIN3A@08000	 2.399e+00	 2.351265	6.597e-01	4.317e-01	test
SIN3A@10172	 1.894e+00	 4.278707	6.587e-01	4.321e-01	test
SIN3A@02168	-1.844e+00	 4.461698	6.586e-01	4.321e-01	test
SIN3A@07663	 7.126e-01	 6.927010	6.576e-01	4.323e-01	test
SIN3A@08868	 9.401e-01	 6.731027	6.576e-01	4.324e-01	test
SIN3A@13520	 8.683e-01	 6.806833	6.574e-01	4.325e-01	test
SIN3A@08030	 2.312e+00	 2.853212	6.573e-01	4.325e-01	test
SIN3A@06723	 4.607e-01	 8.750910	6.574e-01	4.325e-01	test
SIN3A@00791	-9.848e-01	 6.000428	6.565e-01	4.327e-01	test
SIN3A@12763	 8.137e-01	 6.578485	6.561e-01	4.328e-01	test
SIN3A@07103	-1.854e+00	 4.834814	6.563e-01	4.329e-01	test
SIN3A@05922	 7.554e-01	 7.151482	6.563e-01	4.329e-01	test
SIN3A@14330	 9.380e-01	 6.436024	6.563e-01	4.329e-01	negative
SIN3A@08656	-1.306e+00	 5.380392	6.562e-01	4.329e-01	test
