logFC	logCPM	F	PValue	status
Sox2-hU6@00187	-5.631e-01	 5.412098	2.795e+00	1.133e-01	test
Sox2-hU6@00188	 2.449e-01	 5.856327	5.244e-01	4.791e-01	test
Sox2-hU6@00189	 9.946e-01	 2.849159	2.071e+00	1.688e-01	test
Sox2-hU6@00190	 6.471e-01	 5.859880	1.554e+00	2.352e-01	test
Sox2-hU6@00191	-2.675e-01	 5.310329	6.434e-01	4.338e-01	test
Sox2-hU6@00192	-1.626e-01	 5.659245	2.744e-01	6.074e-01	test
Sox2-hU6@00193	-3.220e-02	 6.950172	1.740e-02	8.966e-01	test
Sox2-hU6@00194	-3.512e-01	 6.698782	1.913e+00	1.850e-01	test
Sox2-hU6@00195	-7.015e-02	 4.860793	2.849e-02	8.680e-01	test
Sox2-hU6@00196	-9.161e-01	 3.264995	2.222e+00	1.548e-01	test
Sox2-hU6@00197	 2.185e-01	 3.789733	1.202e-01	7.332e-01	test
Sox2-hU6@00198	 8.261e-01	 5.424837	4.280e+00	5.454e-02	test
Sox2-hU6@00199	 3.181e-03	 5.293938	5.480e-05	9.942e-01	test
Sox2-hU6@00200	-1.736e-01	 6.329365	4.066e-01	5.324e-01	test
Sox2-hU6@00201	-1.137e-01	 6.371381	1.897e-01	6.688e-01	test
Sox2-hU6@00202	 7.912e-01	 4.084976	1.356e+00	2.622e-01	test
Sox2-hU6@00203	 3.781e-01	 5.298424	1.004e+00	3.307e-01	test
Sox2-hU6@00204	 4.228e-01	 5.027910	1.151e+00	2.988e-01	test
Sox2-hU6@00205	 5.954e-01	 3.698734	1.263e+00	2.772e-01	test
Sox2-hU6@00206	-6.164e-01	 3.854989	8.525e-01	3.698e-01	test
Sox2-hU6@00207	 8.237e-01	 3.545897	2.077e+00	1.682e-01	test
Sox2-hU6@00208	 5.076e-01	 3.640345	9.130e-01	3.531e-01	test
Sox2-hU6@00209	 7.063e-01	 1.485686	3.503e-01	5.620e-01	test
Sox2-hU6@00210	-5.509e-02	 7.229449	4.562e-02	8.335e-01	test
Sox2-hU6@00211	 5.055e-01	 4.983864	1.727e+00	2.067e-01	test
Sox2-hU6@00212	 1.012e+00	 4.610312	4.545e+00	4.831e-02	test
Sox2-hU6@00213	-1.383e-01	 2.973036	4.388e-02	8.366e-01	test
Sox2-hU6@00214	 1.125e+00	 8.267915	1.098e+00	3.479e-01	test
Sox2-hU6@00215	 2.875e-01	 5.893413	9.138e-01	3.528e-01	test
Sox2-hU6@00216	-1.203e-01	 5.822215	1.019e-01	7.536e-01	test
Sox2-hU6@00217	 3.458e-02	 5.252003	7.998e-03	9.298e-01	test
Sox2-hU6@00218	 2.857e-01	 5.245572	6.955e-01	4.162e-01	test
Sox2-hU6@00219	 2.614e-01	 5.656360	6.033e-01	4.483e-01	test
Sox2-hU6@00220	-1.442e-02	 5.984068	2.363e-03	9.618e-01	test
Sox2-hU6@00221	-8.064e-02	 6.233590	8.273e-02	7.772e-01	test
Sox2-hU6@00222	-1.991e-01	 2.016888	3.646e-02	8.509e-01	test
Sox2-hU6@00223	 1.444e-01	 6.289080	2.481e-01	6.250e-01	test
Sox2-hU6@00224	 2.740e-01	 5.176974	4.176e-01	5.270e-01	test
Sox2-hU6@00225	 1.168e+00	 2.925158	2.122e+00	1.639e-01	test
Sox2-hU6@00226	 1.764e-01	 5.905447	2.278e-01	6.395e-01	test
Sox2-hU6@00227	-3.601e-01	 5.058921	9.387e-01	3.466e-01	test
Sox2-hU6@00228	 8.411e-01	 3.586619	1.976e+00	1.783e-01	test
Sox2-hU6@00229	-5.463e-01	 4.817764	1.922e+00	1.840e-01	test
Sox2-hU6@00230	 2.153e-01	 4.539384	1.736e-01	6.824e-01	test
Sox2-hU6@00231	 2.190e-01	 6.045874	5.146e-01	4.832e-01	test
Sox2-hU6@00232	 5.025e-01	 5.884457	1.522e+00	2.352e-01	test
Sox2-hU6@00233	-1.075e-01	 4.798493	6.951e-02	7.953e-01	test
Sox2-hU6@00234	 7.288e-01	 4.299854	1.961e+00	1.798e-01	test
Sox2-hU6@00235	-1.189e-02	 5.239376	1.020e-03	9.749e-01	test
Sox2-hU6@00236	 4.447e-02	 3.490290	5.699e-03	9.407e-01	test
Sox2-hU6@00237	-3.237e-01	 2.740859	1.834e-01	6.740e-01	test
Sox2-hU6@00238	 1.186e-01	 2.731191	2.677e-02	8.720e-01	test
Sox2-hU6@00239	-3.528e-01	 4.034032	5.696e-01	4.610e-01	test
Sox2-hU6@00240	 8.456e-02	 5.384311	6.310e-02	8.047e-01	test
Sox2-hU6@00241	 2.169e-02	 5.337696	3.986e-03	9.504e-01	test
Sox2-hU6@00242	 6.853e-02	 5.397466	3.902e-02	8.458e-01	test
Sox2-hU6@00243	 3.000e-01	 4.247273	3.322e-01	5.721e-01	test
Sox2-hU6@00244	 7.404e-01	 3.083813	1.281e+00	2.738e-01	test
Sox2-hU6@00245	 1.449e-02	 4.988611	1.460e-03	9.700e-01	test
Sox2-hU6@00246	-2.867e-01	 1.270356	8.404e-02	7.755e-01	test
Sox2-hU6@00247	 6.019e-02	 5.070529	2.354e-02	8.799e-01	test
Sox2-hU6@00248	 3.898e-01	 4.346891	4.790e-01	4.987e-01	test
Sox2-hU6@00249	 1.951e-01	 4.989476	2.794e-01	6.041e-01	test
Sox2-hU6@00250	-1.803e-01	 5.588172	1.517e-01	7.024e-01	test
Sox2-hU6@00251	-3.644e-01	 6.793362	1.789e+00	1.991e-01	test
Sox2-hU6@00252	-2.336e-01	 3.267398	1.402e-01	7.129e-01	test
Sox2-hU6@00253	 1.816e-01	 3.722222	9.546e-02	7.612e-01	test
Sox2-hU6@00254	-3.465e-01	 2.694870	2.296e-01	6.381e-01	test
Sox2-hU6@00255	 1.115e-01	 3.780170	2.809e-02	8.690e-01	test
Sox2-hU6@00256	-4.048e-02	 5.025435	1.013e-02	9.210e-01	test
Sox2-hU6@00257	 3.473e-02	 3.610324	3.442e-03	9.539e-01	test
Sox2-hU6@00258	-6.005e-02	 5.732293	3.472e-02	8.544e-01	test
Sox2-hU6@00259	-5.298e-01	 5.091639	1.750e+00	2.039e-01	test
Sox2-hU6@00260	 4.613e-01	 4.713639	1.044e+00	3.216e-01	test
Sox2-hU6@00261	-3.815e-01	 3.021064	3.809e-01	5.455e-01	test
Sox2-hU6@00262	-3.128e-01	 6.646244	1.619e+00	2.209e-01	test
Sox2-hU6@00263	 8.507e-01	 2.822768	1.238e+00	2.818e-01	test
Sox2-hU6@00264	 3.819e-01	 5.398372	7.560e-01	3.973e-01	test
Sox2-hU6@00265	-3.951e-01	 4.454728	9.557e-01	3.423e-01	test
Sox2-hU6@00266	-3.732e-01	 3.864244	5.180e-01	4.817e-01	test
Sox2-hU6@00267	 1.771e-01	 2.707090	6.063e-02	8.085e-01	test
Sox2-hU6@00268	 6.315e-01	 4.114028	1.302e+00	2.701e-01	test
Sox2-hU6@00269	-6.169e-01	 4.506795	2.120e+00	1.641e-01	test
Sox2-hU6@00270	-1.286e+00	 4.963950	8.605e+00	9.545e-03	test
Sox2-hU6@00271	-8.546e-02	 7.142386	1.189e-01	7.345e-01	test
Sox2-hU6@00272	-9.986e-02	 6.090676	1.012e-01	7.544e-01	test
Sox2-hU6@00273	-8.011e-01	 2.575191	1.249e+00	2.797e-01	test
Sox2-hU6@00274	-8.354e-02	 6.394321	1.050e-01	7.500e-01	test
Sox2-hU6@00275	-2.002e-01	 3.966254	8.864e-02	7.699e-01	test
Sox2-hU6@00276	 3.578e-01	 6.156506	7.949e-01	3.865e-01	test
Sox2-hU6@00277	 6.664e-02	 5.496331	3.255e-02	8.590e-01	test
Sox2-hU6@00278	-3.748e-01	 3.757871	5.563e-01	4.662e-01	test
Sox2-hU6@00279	 1.965e-01	 3.336474	1.146e-01	7.393e-01	test
Sox2-hU6@00280	 1.298e+00	 2.266492	1.879e+00	1.887e-01	test
Sox2-hU6@00281	-1.913e-01	 6.050264	4.494e-01	5.119e-01	test
Sox2-hU6@00282	 2.745e-01	 2.548968	4.173e-02	8.418e-01	test
Sox2-hU6@00283	-2.307e-02	 2.192471	4.365e-04	9.836e-01	test
Sox2-hU6@00284	 5.313e-01	 5.654012	2.136e+00	1.626e-01	test
Sox2-hU6@00285	 2.640e+00	 1.796635	6.257e+00	2.318e-02	test
Sox2-hU6@00286	 8.205e-02	 4.172539	3.053e-02	8.634e-01	test
Sox2-hU6@00287	-1.935e-02	 6.575434	6.008e-03	9.391e-01	test
Sox2-hU6@00288	-3.171e-01	 5.698607	9.463e-01	3.447e-01	test
Sox2-hU6@00289	 3.923e-01	 6.710055	1.807e+00	1.970e-01	test
Sox2-hU6@00290	-1.692e-01	 5.119956	2.022e-01	6.588e-01	test
Sox2-hU6@00291	 5.538e-01	 4.810630	2.036e+00	1.722e-01	test
Sox2-hU6@00292	 4.173e-02	 6.453011	2.157e-02	8.850e-01	test
Sox2-hU6@00293	 1.075e-01	 4.136641	5.095e-02	8.242e-01	test
Sox2-hU6@00294	 3.857e-01	 5.779701	1.433e+00	2.481e-01	test
Sox2-hU6@00295	-2.008e-01	 5.431456	2.518e-01	6.225e-01	test
Sox2-hU6@00296	 3.202e-01	 5.347655	7.821e-01	3.892e-01	test
Sox2-hU6@00297	 1.866e-01	 4.852414	1.799e-01	6.769e-01	test
Sox2-hU6@00298	 7.883e-01	 3.883263	1.546e+00	2.312e-01	test
Sox2-hU6@00299	 3.679e-01	 2.808994	2.383e-01	6.319e-01	test
Sox2-hU6@00300	-5.075e-02	 5.719209	1.623e-02	9.002e-01	test
Sox2-hU6@00301	 1.178e-01	 5.946869	1.330e-01	7.200e-01	test
Sox2-hU6@00302	 2.641e-01	 5.568942	4.584e-01	5.078e-01	test
Sox2-hU6@00303	 4.964e-01	 5.542192	1.245e+00	2.811e-01	test
Sox2-hU6@00304	 2.460e-01	 4.933981	2.844e-01	6.010e-01	test
Sox2-hU6@00305	 3.924e-01	 5.213224	8.937e-01	3.581e-01	test
Sox2-hU6@00306	 4.293e-02	 4.860973	1.238e-02	9.127e-01	test
Sox2-hU6@00307	 4.409e-01	 3.561581	4.303e-01	5.209e-01	test
Sox2-hU6@00308	-1.130e+00	 2.859976	2.838e+00	1.108e-01	test
Sox2-hU6@00309	 2.697e-01	 5.215460	4.769e-01	4.994e-01	test
Sox2-hU6@00310	-3.341e-01	 4.699895	6.879e-01	4.187e-01	test
Sox2-hU6@00311	-9.358e-01	 1.777530	7.976e-01	3.847e-01	test
Sox2-hU6@00312	 7.204e-01	 4.060487	1.982e+00	1.777e-01	test
Sox2-hU6@00313	-1.725e-01	 6.312100	4.447e-01	5.140e-01	test
Sox2-hU6@00314	 1.423e-01	 4.033566	4.883e-02	8.279e-01	test
Sox2-hU6@00315	-5.027e-01	 5.437548	2.194e+00	1.573e-01	test
Sox2-hU6@00316	-2.779e-01	 3.854282	2.144e-01	6.494e-01	test
Sox2-hU6@00317	-4.508e-01	 4.422600	1.011e+00	3.291e-01	test
Sox2-hU6@00318	-4.553e-02	 4.873667	1.308e-02	9.103e-01	test
Sox2-hU6@00319	 3.610e-02	 6.547057	1.514e-02	9.035e-01	test
Sox2-hU6@00320	 2.669e-01	 5.010038	5.142e-01	4.833e-01	test
Sox2-hU6@00321	-2.152e-01	 5.649700	4.091e-01	5.312e-01	test
Sox2-hU6@00322	 3.830e-01	 5.554051	1.187e+00	2.915e-01	test
Sox2-hU6@00323	 8.433e-02	 6.437797	9.398e-02	7.630e-01	test
Sox2-hU6@00324	 7.408e-02	 4.100917	2.291e-02	8.815e-01	test
Sox2-hU6@00325	-7.387e-03	 2.532486	6.560e-05	9.936e-01	test
Sox2-hU6@00326	-4.116e-02	 6.700474	1.655e-02	8.992e-01	test
Sox2-hU6@00327	-1.229e-01	 6.358567	1.438e-01	7.094e-01	test
Sox2-hU6@00328	 3.562e-02	 6.138966	1.308e-02	9.103e-01	test
Sox2-hU6@00329	-1.030e+00	 4.000952	4.954e+00	4.022e-02	test
Sox2-hU6@00330	-2.276e-01	 5.676312	4.773e-01	4.992e-01	test
Sox2-hU6@00331	-3.905e-01	 5.200530	1.244e+00	2.806e-01	test
