logFC	logCPM	F	PValue	status
Sox2-hU6@00178	 1.139e-01	 4.080249	4.479e-02	8.350e-01	test
Sox2-hU6@00179	 2.063e-01	 3.296303	9.611e-02	7.605e-01	test
Sox2-hU6@00180	-6.879e-01	 4.712493	1.986e+00	1.778e-01	test
Sox2-hU6@00181	 7.427e-01	 1.847090	5.063e-01	4.869e-01	test
Sox2-hU6@00182	 1.958e-01	 3.863270	1.047e-01	7.504e-01	test
Sox2-hU6@00183	-3.362e-01	 2.409214	1.477e-01	7.058e-01	test
Sox2-hU6@00184	 1.275e+00	 5.260005	1.037e+01	5.308e-03	test
Sox2-hU6@00185	-2.484e-01	 5.386203	4.206e-01	5.258e-01	test
Sox2-hU6@00186	-1.168e+00	 2.788161	2.182e+00	1.589e-01	test
Sox2-hU6@00187	-6.391e-01	 5.479275	2.874e+00	1.093e-01	test
Sox2-hU6@00188	 4.669e-01	 5.946905	1.609e+00	2.226e-01	test
Sox2-hU6@00189	 1.105e+00	 2.778013	2.058e+00	1.705e-01	test
Sox2-hU6@00190	-3.426e-01	 5.234869	7.826e-01	3.894e-01	test
Sox2-hU6@00191	-9.645e-02	 5.435203	6.942e-02	7.955e-01	test
Sox2-hU6@00192	-8.731e-02	 5.722003	6.132e-02	8.075e-01	test
Sox2-hU6@00193	-2.450e-02	 6.962532	6.799e-03	9.353e-01	test
Sox2-hU6@00194	-1.606e-01	 6.845507	2.678e-01	6.118e-01	test
Sox2-hU6@00195	-5.494e-01	 4.661287	1.563e+00	2.290e-01	test
Sox2-hU6@00196	-8.955e-01	 3.421655	1.820e+00	1.960e-01	test
Sox2-hU6@00197	 4.821e-01	 3.901053	5.349e-01	4.760e-01	test
Sox2-hU6@00198	 4.307e-01	 5.061158	1.023e+00	3.268e-01	test
Sox2-hU6@00199	 1.988e-01	 5.393025	1.542e-01	7.010e-01	test
Sox2-hU6@00200	-1.779e-01	 6.356788	3.457e-01	5.647e-01	test
Sox2-hU6@00201	-1.614e-01	 6.365209	2.781e-01	6.051e-01	test
Sox2-hU6@00202	 6.724e-01	 3.889186	1.431e+00	2.489e-01	test
Sox2-hU6@00203	 5.994e-01	 5.371008	2.221e+00	1.554e-01	test
Sox2-hU6@00204	 7.294e-01	 5.141288	3.407e+00	8.336e-02	test
Sox2-hU6@00205	 4.899e-01	 3.538282	6.512e-01	4.314e-01	test
Sox2-hU6@00206	-1.072e+00	 3.795889	1.887e+00	1.937e-01	test
Sox2-hU6@00207	 6.098e-01	 3.289512	8.310e-01	3.754e-01	test
Sox2-hU6@00208	 3.286e-01	 3.462236	2.838e-01	6.015e-01	test
Sox2-hU6@00209	-8.546e-01	 0.746516	3.379e-01	5.691e-01	test
Sox2-hU6@00210	-3.653e-01	 7.091065	1.711e+00	2.092e-01	test
Sox2-hU6@00211	 6.359e-01	 4.982607	2.432e+00	1.383e-01	test
Sox2-hU6@00212	 4.826e-01	 4.126448	8.569e-01	3.682e-01	test
Sox2-hU6@00213	-1.383e-01	 2.987002	3.267e-02	8.588e-01	test
Sox2-hU6@00214	 8.221e-02	 7.430852	7.558e-02	7.869e-01	test
Sox2-hU6@00215	 2.212e-01	 5.809456	4.124e-01	5.298e-01	test
Sox2-hU6@00216	-3.494e-01	 5.729780	8.501e-01	3.701e-01	test
Sox2-hU6@00217	-4.358e-02	 5.212977	9.878e-03	9.221e-01	test
Sox2-hU6@00218	 3.693e-01	 5.247164	9.252e-01	3.503e-01	test
Sox2-hU6@00219	 2.545e-01	 5.608233	4.361e-01	5.183e-01	test
Sox2-hU6@00220	-9.711e-02	 5.947598	8.627e-02	7.727e-01	test
Sox2-hU6@00221	-2.927e-01	 6.143951	8.463e-01	3.712e-01	test
Sox2-hU6@00222	-7.056e-01	 1.828027	3.530e-01	5.608e-01	test
Sox2-hU6@00223	 1.677e-01	 6.281523	2.453e-01	6.271e-01	test
Sox2-hU6@00224	 2.752e-02	 4.995267	3.289e-03	9.550e-01	test
Sox2-hU6@00225	 9.342e-01	 2.615100	9.849e-01	3.360e-01	test
Sox2-hU6@00226	 1.062e-01	 5.830600	8.257e-02	7.775e-01	test
Sox2-hU6@00227	-3.456e-01	 5.131317	6.532e-01	4.308e-01	test
Sox2-hU6@00228	 1.045e+00	 3.577336	2.578e+00	1.277e-01	test
Sox2-hU6@00229	-4.010e-01	 4.977099	9.251e-01	3.503e-01	test
Sox2-hU6@00230	-1.303e-01	 4.332584	7.588e-02	7.865e-01	test
Sox2-hU6@00231	 1.390e-01	 5.972391	1.519e-01	7.018e-01	test
Sox2-hU6@00232	 8.094e-01	 5.992932	5.230e+00	3.605e-02	test
Sox2-hU6@00233	 2.496e-01	 4.996619	3.711e-01	5.509e-01	test
Sox2-hU6@00234	 8.195e-01	 4.243654	2.686e+00	1.206e-01	test
Sox2-hU6@00235	 1.559e-01	 5.319153	1.498e-01	7.038e-01	test
Sox2-hU6@00236	-4.197e-01	 3.274592	3.835e-01	5.444e-01	test
Sox2-hU6@00237	-9.855e-01	 2.535945	1.367e+00	2.594e-01	test
Sox2-hU6@00238	-4.161e-01	 2.476112	2.325e-01	6.362e-01	test
Sox2-hU6@00239	-3.809e-01	 4.077856	5.076e-01	4.864e-01	test
Sox2-hU6@00240	-1.357e-01	 5.266682	1.263e-01	7.269e-01	test
Sox2-hU6@00241	-1.360e-01	 5.252211	1.215e-01	7.319e-01	test
Sox2-hU6@00242	-9.704e-02	 5.308810	6.069e-02	8.085e-01	test
Sox2-hU6@00243	-2.808e-01	 3.912291	2.472e-01	6.257e-01	test
Sox2-hU6@00244	 9.174e-01	 3.077464	1.568e+00	2.284e-01	test
Sox2-hU6@00245	 5.094e-03	 4.980289	1.364e-04	9.908e-01	test
Sox2-hU6@00246	-6.994e-01	 1.158173	3.165e-01	5.815e-01	test
Sox2-hU6@00247	-2.852e-01	 4.895278	4.147e-01	5.287e-01	test
Sox2-hU6@00248	-6.171e-02	 4.050500	1.453e-02	9.055e-01	test
Sox2-hU6@00249	 1.627e-01	 4.941409	1.475e-01	7.060e-01	test
Sox2-hU6@00250	-4.663e-01	 5.491114	1.395e+00	2.547e-01	test
Sox2-hU6@00251	-1.559e-01	 6.961512	2.858e-01	6.002e-01	test
Sox2-hU6@00252	 1.446e-01	 3.493676	4.956e-02	8.266e-01	test
Sox2-hU6@00253	 2.700e-01	 3.736612	1.848e-01	6.730e-01	test
Sox2-hU6@00254	-3.117e-01	 2.758273	1.454e-01	7.079e-01	test
Sox2-hU6@00255	-1.058e-01	 3.656179	2.839e-02	8.683e-01	test
Sox2-hU6@00256	-2.863e-01	 4.917423	4.479e-01	5.128e-01	test
Sox2-hU6@00257	 1.799e-01	 3.684201	9.606e-02	7.606e-01	test
Sox2-hU6@00258	 1.101e-01	 5.827768	1.011e-01	7.545e-01	test
Sox2-hU6@00259	-6.236e-01	 5.137865	1.742e+00	2.065e-01	test
Sox2-hU6@00260	-7.652e-02	 4.354547	2.411e-02	8.785e-01	test
Sox2-hU6@00261	-4.500e-01	 3.055001	4.011e-01	5.354e-01	test
Sox2-hU6@00262	-4.235e-01	 6.651077	2.072e+00	1.691e-01	test
Sox2-hU6@00263	 6.342e-01	 2.555408	5.115e-01	4.847e-01	test
Sox2-hU6@00264	 6.193e-01	 5.480980	1.395e+00	2.605e-01	test
Sox2-hU6@00265	-3.887e-01	 4.524835	7.192e-01	4.088e-01	test
Sox2-hU6@00266	-6.461e-01	 3.819387	1.199e+00	2.896e-01	test
Sox2-hU6@00267	 6.364e-01	 2.938860	7.686e-01	3.935e-01	test
Sox2-hU6@00268	 5.868e-01	 3.988174	8.597e-01	3.684e-01	test
Sox2-hU6@00269	-6.154e-01	 4.614984	1.720e+00	2.081e-01	test
Sox2-hU6@00270	-1.473e+00	 5.127930	8.670e+00	1.022e-02	test
Sox2-hU6@00271	-2.284e-01	 7.089335	6.380e-01	4.360e-01	test
Sox2-hU6@00272	-2.010e-01	 6.059678	3.772e-01	5.477e-01	test
Sox2-hU6@00273	-9.573e-01	 2.652144	1.360e+00	2.605e-01	test
Sox2-hU6@00274	-7.532e-02	 6.407965	6.061e-02	8.086e-01	test
Sox2-hU6@00275	-1.361e+00	 3.577835	4.345e+00	5.336e-02	test
Sox2-hU6@00276	-1.902e-02	 5.902790	2.406e-03	9.615e-01	test
Sox2-hU6@00277	 2.398e-01	 5.580461	3.411e-01	5.674e-01	test
Sox2-hU6@00278	-2.112e-01	 3.896221	1.459e-01	7.075e-01	test
Sox2-hU6@00279	 2.003e-01	 3.310372	9.249e-02	7.649e-01	test
Sox2-hU6@00280	 7.277e-01	 1.671470	4.021e-01	5.349e-01	test
Sox2-hU6@00281	-7.749e-02	 6.134341	5.853e-02	8.119e-01	test
Sox2-hU6@00282	-4.054e-01	 2.192752	6.477e-02	8.048e-01	test
Sox2-hU6@00283	-7.510e-01	 1.886122	4.639e-01	5.055e-01	test
Sox2-hU6@00284	 8.940e-01	 5.791965	6.115e+00	2.490e-02	test
Sox2-hU6@00285	 2.268e+00	 1.171169	2.841e+00	1.112e-01	test
Sox2-hU6@00286	 1.306e-02	 4.131129	6.534e-04	9.799e-01	test
Sox2-hU6@00287	 1.305e-01	 6.653409	2.059e-01	6.561e-01	test
Sox2-hU6@00288	-1.828e-01	 5.814442	2.524e-01	6.222e-01	test
Sox2-hU6@00289	 1.870e-02	 6.449503	3.809e-03	9.515e-01	test
Sox2-hU6@00290	-3.799e-01	 5.054014	9.024e-01	3.562e-01	test
Sox2-hU6@00291	 7.483e-01	 4.841174	3.119e+00	9.632e-02	test
Sox2-hU6@00292	 1.617e-01	 6.502114	2.670e-01	6.124e-01	test
Sox2-hU6@00293	-1.008e-01	 4.013800	3.427e-02	8.554e-01	test
Sox2-hU6@00294	 4.864e-01	 5.775764	1.855e+00	1.919e-01	test
Sox2-hU6@00295	 2.403e-01	 5.687694	3.741e-01	5.493e-01	test
Sox2-hU6@00296	 4.197e-01	 5.354822	1.170e+00	2.954e-01	test
Sox2-hU6@00297	 2.916e-02	 4.741710	3.869e-03	9.512e-01	test
Sox2-hU6@00298	-2.162e-01	 3.225904	9.594e-02	7.607e-01	test
Sox2-hU6@00299	-6.353e-01	 2.283688	5.004e-01	4.894e-01	test
Sox2-hU6@00300	-9.128e-02	 5.710926	5.495e-02	8.176e-01	test
Sox2-hU6@00301	 2.347e-01	 5.984310	4.432e-01	5.150e-01	test
Sox2-hU6@00302	 6.498e-01	 5.753349	3.110e+00	9.676e-02	test
Sox2-hU6@00303	 7.105e-01	 5.586647	2.374e+00	1.456e-01	test
