logFC	logCPM	F	PValue	status
Sox2-hU6@00221	 1.329e-01	 6.363568	1.792e-01	6.785e-01	test
Sox2-hU6@00222	 1.184e-01	 2.197346	9.596e-03	9.234e-01	test
Sox2-hU6@00223	 1.618e-01	 6.290815	2.398e-01	6.320e-01	test
Sox2-hU6@00224	 5.098e-01	 5.271852	1.075e+00	3.175e-01	test
Sox2-hU6@00225	 1.351e+00	 2.885381	2.389e+00	1.446e-01	test
Sox2-hU6@00226	 2.475e-01	 5.920719	3.145e-01	5.840e-01	test
Sox2-hU6@00227	-3.968e-01	 5.123119	8.322e-01	3.771e-01	test
Sox2-hU6@00228	 6.168e-01	 3.326867	6.644e-01	4.287e-01	test
Sox2-hU6@00229	-7.114e-01	 4.868140	2.286e+00	1.528e-01	test
Sox2-hU6@00230	 4.974e-01	 4.676325	7.005e-01	4.170e-01	test
Sox2-hU6@00231	 3.239e-01	 6.083492	8.160e-01	3.817e-01	test
Sox2-hU6@00232	 1.191e-01	 5.605503	6.921e-02	7.964e-01	test
Sox2-hU6@00233	-5.685e-01	 4.627976	1.483e+00	2.435e-01	test
Sox2-hU6@00234	 6.336e-01	 4.140716	1.003e+00	3.336e-01	test
Sox2-hU6@00235	-1.967e-01	 5.159596	2.111e-01	6.530e-01	test
Sox2-hU6@00236	 3.876e-01	 3.684272	3.696e-01	5.530e-01	test
Sox2-hU6@00237	 9.717e-02	 2.999189	1.235e-02	9.131e-01	test
Sox2-hU6@00238	 4.841e-01	 2.934628	3.330e-01	5.731e-01	test
Sox2-hU6@00239	-3.239e-01	 4.118653	3.424e-01	5.678e-01	test
Sox2-hU6@00240	 2.754e-01	 5.489106	5.233e-01	4.814e-01	test
Sox2-hU6@00241	 1.771e-01	 5.422978	2.022e-01	6.599e-01	test
Sox2-hU6@00242	 2.094e-01	 5.478143	2.925e-01	5.971e-01	test
Sox2-hU6@00243	 7.108e-01	 4.453246	1.862e+00	1.940e-01	test
Sox2-hU6@00244	 5.573e-01	 2.871989	4.421e-01	5.170e-01	test
Sox2-hU6@00245	 1.518e-02	 5.000232	1.230e-03	9.725e-01	test
Sox2-hU6@00246	-7.399e-02	 1.428833	3.049e-03	9.567e-01	test
Sox2-hU6@00247	 3.376e-01	 5.222044	7.003e-01	4.168e-01	test
Sox2-hU6@00248	 7.233e-01	 4.496489	1.286e+00	2.763e-01	test
Sox2-hU6@00249	 2.443e-01	 4.997421	3.217e-01	5.796e-01	test
Sox2-hU6@00250	 8.571e-02	 5.759526	2.600e-02	8.745e-01	test
Sox2-hU6@00251	-6.148e-01	 6.774826	3.714e+00	7.458e-02	test
Sox2-hU6@00252	-7.677e-01	 3.115721	9.701e-01	3.414e-01	test
Sox2-hU6@00253	 6.695e-02	 3.647887	8.188e-03	9.292e-01	test
Sox2-hU6@00254	-4.337e-01	 2.734903	2.507e-01	6.244e-01	test
Sox2-hU6@00255	 2.536e-01	 3.853574	1.049e-01	7.509e-01	test
Sox2-hU6@00256	 1.664e-01	 5.151110	1.364e-01	7.174e-01	test
Sox2-hU6@00257	-1.512e-01	 3.539010	4.054e-02	8.433e-01	test
Sox2-hU6@00258	-2.614e-01	 5.662219	4.962e-01	4.928e-01	test
Sox2-hU6@00259	-4.424e-01	 5.228725	9.039e-01	3.579e-01	test
Sox2-hU6@00260	 8.619e-01	 4.896303	3.570e+00	7.980e-02	test
Sox2-hU6@00261	-3.535e-01	 3.114869	2.111e-01	6.530e-01	test
Sox2-hU6@00262	-1.727e-01	 6.776232	3.586e-01	5.589e-01	test
Sox2-hU6@00263	 9.960e-01	 2.796284	1.318e+00	2.702e-01	test
Sox2-hU6@00264	 1.759e-01	 5.241820	1.832e-01	6.752e-01	test
Sox2-hU6@00265	-4.089e-01	 4.532646	7.198e-01	4.105e-01	test
Sox2-hU6@00266	-1.473e-01	 4.049774	6.900e-02	7.966e-01	test
Sox2-hU6@00267	-6.016e-01	 2.363011	3.714e-01	5.521e-01	test
Sox2-hU6@00268	 6.643e-01	 4.047883	1.322e+00	2.695e-01	test
Sox2-hU6@00269	-6.386e-01	 4.619913	1.564e+00	2.316e-01	test
Sox2-hU6@00270	-1.114e+00	 5.248035	6.333e+00	2.471e-02	test
Sox2-hU6@00271	 7.578e-03	 7.215526	7.597e-04	9.784e-01	test
Sox2-hU6@00272	 4.847e-02	 6.192736	1.712e-02	8.978e-01	test
Sox2-hU6@00273	-7.358e-01	 2.755695	7.066e-01	4.147e-01	test
Sox2-hU6@00274	-4.595e-02	 6.435277	2.118e-02	8.864e-01	test
Sox2-hU6@00275	 4.281e-01	 4.341307	4.787e-01	5.004e-01	test
Sox2-hU6@00276	 6.659e-01	 6.294363	2.904e+00	1.106e-01	test
Sox2-hU6@00277	-6.956e-02	 5.433668	3.019e-02	8.645e-01	test
Sox2-hU6@00278	-5.774e-01	 3.759739	8.778e-01	3.647e-01	test
Sox2-hU6@00279	 1.500e-01	 3.300863	4.292e-02	8.389e-01	test
Sox2-hU6@00280	 1.728e+00	 2.369755	2.549e+00	1.328e-01	test
Sox2-hU6@00281	-3.090e-01	 6.040127	8.472e-01	3.730e-01	test
Sox2-hU6@00282	 7.216e-01	 2.767463	4.123e-01	5.314e-01	test
Sox2-hU6@00283	 4.843e-01	 2.478105	1.104e-01	7.453e-01	test
Sox2-hU6@00284	 1.257e-01	 5.355473	1.002e-01	7.563e-01	test
Sox2-hU6@00285	 3.028e+00	 1.753601	5.417e+00	3.550e-02	test
Sox2-hU6@00286	 1.245e-01	 4.203429	4.867e-02	8.286e-01	test
Sox2-hU6@00287	-1.633e-01	 6.520640	2.987e-01	5.933e-01	test
Sox2-hU6@00288	-4.206e-01	 5.720900	1.312e+00	2.713e-01	test
Sox2-hU6@00289	 6.741e-01	 6.828104	5.396e+00	3.581e-02	test
Sox2-hU6@00290	 2.393e-02	 5.255258	3.063e-03	9.566e-01	test
Sox2-hU6@00291	 3.410e-01	 4.614855	5.454e-01	4.725e-01	test
Sox2-hU6@00292	-8.382e-02	 6.392240	6.278e-02	8.058e-01	test
Sox2-hU6@00293	 2.883e-01	 4.226000	2.811e-01	6.043e-01	test
Sox2-hU6@00294	 2.612e-01	 5.662432	5.097e-01	4.870e-01	test
Sox2-hU6@00295	-7.637e-01	 5.246118	3.343e+00	8.895e-02	test
Sox2-hU6@00296	 2.297e-01	 5.262994	2.850e-01	6.019e-01	test
Sox2-hU6@00297	 3.226e-01	 4.912202	4.047e-01	5.350e-01	test
Sox2-hU6@00298	 1.361e+00	 4.161132	5.538e+00	3.380e-02	test
Sox2-hU6@00299	 9.531e-01	 3.113774	1.491e+00	2.423e-01	test
Sox2-hU6@00300	 4.379e-02	 5.787986	9.045e-03	9.256e-01	test
