logFC	logCPM	F	PValue	status
Sox2-hU6@00280	 1.318e+00	 2.235190	1.833e+00	1.958e-01	test
Sox2-hU6@00281	-1.847e-01	 6.043221	4.338e-01	5.202e-01	test
Sox2-hU6@00282	 2.569e-01	 2.525196	3.558e-02	8.537e-01	test
Sox2-hU6@00283	 1.317e-03	 2.200324	1.126e-06	9.992e-01	test
Sox2-hU6@00284	 5.652e-01	 5.667567	2.310e+00	1.494e-01	test
Sox2-hU6@00285	 2.699e+00	 1.770280	5.665e+00	3.103e-02	test
Sox2-hU6@00286	 7.548e-02	 4.167130	2.593e-02	8.742e-01	test
Sox2-hU6@00287	-4.875e-03	 6.574129	3.889e-04	9.845e-01	test
Sox2-hU6@00288	-2.919e-01	 5.705863	7.914e-01	3.877e-01	test
Sox2-hU6@00289	 3.864e-01	 6.699637	1.797e+00	2.001e-01	test
Sox2-hU6@00290	-1.588e-01	 5.118322	1.790e-01	6.783e-01	test
Sox2-hU6@00291	 5.633e-01	 4.808931	2.163e+00	1.621e-01	test
Sox2-hU6@00292	 4.781e-02	 6.442014	2.940e-02	8.661e-01	test
Sox2-hU6@00293	 1.103e-01	 4.128437	5.370e-02	8.199e-01	test
Sox2-hU6@00294	 3.818e-01	 5.768455	1.456e+00	2.462e-01	test
Sox2-hU6@00295	-1.711e-01	 5.442014	1.717e-01	6.845e-01	test
Sox2-hU6@00296	 3.309e-01	 5.349619	8.319e-01	3.762e-01	test
Sox2-hU6@00297	 1.847e-01	 4.844464	1.721e-01	6.841e-01	test
Sox2-hU6@00298	 7.775e-01	 3.871205	1.479e+00	2.429e-01	test
Sox2-hU6@00299	 3.698e-01	 2.799583	2.317e-01	6.372e-01	test
Sox2-hU6@00300	-1.615e-02	 5.734931	1.556e-03	9.691e-01	test
Sox2-hU6@00301	 1.140e-01	 5.930350	1.288e-01	7.247e-01	test
Sox2-hU6@00302	 2.931e-01	 5.584544	5.316e-01	4.773e-01	test
Sox2-hU6@00303	 5.304e-01	 5.553504	1.338e+00	2.659e-01	test
Sox2-hU6@00304	 2.580e-01	 4.933929	3.084e-01	5.869e-01	test
Sox2-hU6@00305	 4.242e-01	 5.226188	9.880e-01	3.361e-01	test
Sox2-hU6@00306	 5.371e-02	 4.856676	1.967e-02	8.903e-01	test
Sox2-hU6@00307	 4.406e-01	 3.549385	4.106e-01	5.314e-01	test
Sox2-hU6@00308	-1.156e+00	 2.839124	2.912e+00	1.086e-01	test
Sox2-hU6@00309	 2.818e-01	 5.216360	5.183e-01	4.827e-01	test
