logFC	logCPM	F	PValue	status
SIN3A@14414	-1.126e+00	 6.80116	3.516e+00	0.095311	negative
SIN3A@07993	 1.828e+00	 5.72002	3.533e+00	0.095380	test
SIN3A@00894	-2.684e+00	 3.41458	3.499e+00	0.095995	test
SIN3A@13213	-3.388e+00	 2.43723	3.515e+00	0.096113	test
SIN3A@13125	-1.696e+00	 5.76128	3.512e+00	0.096229	test
SIN3A@05932	-2.921e+00	 3.45232	3.507e+00	0.096236	test
SIN3A@06683	-2.761e+00	 3.70997	3.483e+00	0.096720	test
SIN3A@14452	-1.144e+00	 6.62739	3.468e+00	0.097266	negative
SIN3A@08019	 2.367e+00	 6.22373	3.481e+00	0.097465	test
SIN3A@12718	-3.004e+00	 3.28409	3.478e+00	0.097577	test
SIN3A@04723	 2.418e+00	 6.44067	3.474e+00	0.097757	test
SIN3A@12061	-2.686e+00	 3.27434	3.454e+00	0.097848	test
SIN3A@04000	 1.424e+00	 6.96866	3.465e+00	0.098135	test
SIN3A@03406	 3.193e+00	 4.03979	3.458e+00	0.098407	test
SIN3A@04855	-1.209e+00	 6.16047	3.436e+00	0.098567	test
SIN3A@14130	-1.686e+00	 6.12634	3.453e+00	0.098627	negative
SIN3A@00022	 3.607e+00	 4.85291	3.443e+00	0.099040	test
SIN3A@07460	-2.818e+00	 4.06920	3.438e+00	0.099123	test
SIN3A@03966	-2.839e+00	 4.10674	3.438e+00	0.099195	test
SIN3A@05370	-3.416e+00	 2.67631	3.433e+00	0.099454	test
SIN3A@12464	-2.328e+00	 5.11060	3.415e+00	0.099749	test
SIN3A@13194	 1.193e+00	 6.30450	3.410e+00	0.099937	test
SIN3A@00488	 1.705e+00	 6.29954	3.418e+00	0.100070	test
SIN3A@08605	 1.585e+00	 6.22007	3.414e+00	0.100243	test
SIN3A@07728	 1.617e+00	 5.82711	3.411e+00	0.100358	test
SIN3A@09959	 1.297e+00	 6.24876	3.405e+00	0.100616	test
SIN3A@01637	 1.531e+00	 5.85607	3.400e+00	0.100816	test
SIN3A@04688	 3.664e+00	-0.42261	3.384e+00	0.100983	test
SIN3A@07422	 1.264e+00	 7.61092	3.379e+00	0.101116	test
SIN3A@01058	-1.711e+00	 5.65059	3.378e+00	0.101118	test
SIN3A@09786	-2.687e+00	 4.12311	3.368e+00	0.101564	test
SIN3A@09839	 2.955e+00	 4.90174	3.382e+00	0.101618	test
SIN3A@11331	 1.338e+00	 6.67355	3.382e+00	0.101628	test
SIN3A@00922	 1.112e+00	 6.59284	3.361e+00	0.101770	test
SIN3A@07302	 1.221e+00	 6.32135	3.372e+00	0.101998	test
SIN3A@02709	 2.549e+00	 5.39128	3.366e+00	0.102317	test
SIN3A@05522	 1.115e+00	 6.33717	3.347e+00	0.102389	test
SIN3A@13729	-2.154e+00	 5.11252	3.345e+00	0.102461	test
SIN3A@04322	-2.517e+00	 4.46764	3.344e+00	0.102527	test
SIN3A@08572	 2.959e+00	 2.36508	3.345e+00	0.102527	test
SIN3A@12871	 2.989e+00	 4.67368	3.359e+00	0.102603	test
SIN3A@05467	-2.555e+00	 4.09545	3.339e+00	0.102743	test
SIN3A@12958	-4.238e+00	 2.84747	3.347e+00	0.103140	test
SIN3A@12221	-2.885e+00	 2.95742	3.333e+00	0.103302	test
SIN3A@10311	-2.583e+00	 4.08158	3.326e+00	0.103305	test
SIN3A@03480	 1.466e+00	 6.17236	3.342e+00	0.103328	test
SIN3A@10857	-3.649e+00	 2.75281	3.342e+00	0.103338	test
SIN3A@08939	-2.586e+00	 4.59534	3.323e+00	0.103557	test
SIN3A@02125	 1.410e+00	 6.06393	3.330e+00	0.103895	test
SIN3A@05650	-1.534e+00	 5.77628	3.314e+00	0.103897	test
SIN3A@04739	 1.172e+00	 6.13501	3.304e+00	0.104264	test
SIN3A@14369	-1.148e+00	 6.39222	3.301e+00	0.104482	negative
SIN3A@07433	 1.272e+00	 6.35999	3.315e+00	0.104540	test
SIN3A@13449	-2.802e+00	 4.19592	3.315e+00	0.104542	test
SIN3A@11370	-2.555e+00	 4.01074	3.296e+00	0.104646	test
