oligo	XR043	XR044	XR045	XR046	XR050	XR051	XR052	XR054	group
SIN3A@04091	694	555	933	758	291	201	349	368	test
SIN3A@04092	82	65	5	0	15	33	5	4	test
SIN3A@04093	288	142	55	107	510	287	372	386	test
SIN3A@04094	408	698	28	501	379	187	289	148	test
SIN3A@04095	732	664	1063	912	743	416	114	471	test
SIN3A@04096	13	36	0	0	113	28	0	0	test
SIN3A@04097	79	0	0	0	0	4	0	614	test
SIN3A@04098	1193	971	1037	811	1607	876	942	743	test
SIN3A@04099	406	97	137	52	44	61	3	228	test
SIN3A@04100	753	506	76	250	888	354	1345	1637	test
SIN3A@04101	29	36	0	147	238	87	45	146	test
SIN3A@04102	469	668	47	336	222	69	198	109	test
SIN3A@04103	285	303	6	181	292	191	353	260	test
SIN3A@04104	407	191	62	32	882	339	447	519	test
SIN3A@04105	435	471	136	205	1272	532	453	534	test
SIN3A@04106	289	426	20	200	256	166	329	248	test
SIN3A@04107	738	561	123	315	412	359	507	281	test
SIN3A@04108	427	405	25	203	540	223	222	2596	test
SIN3A@04109	1082	894	664	579	892	499	1143	764	test
SIN3A@04110	212	240	16	268	364	214	73	238	test
SIN3A@04111	499	213	96	50	959	313	619	555	test
SIN3A@04112	379	500	40	315	113	21	2	87	test
SIN3A@04113	183	82	92	51	247	138	86	121	test
SIN3A@04114	542	210	78	32	784	423	1053	1639	test
SIN3A@04115	601	521	183	313	1105	451	1076	546	test
SIN3A@04116	445	490	57	194	76	76	0	0	test
SIN3A@04117	97	142	982	557	88	70	292	147	test
SIN3A@04118	292	369	12	234	42	24	5	78	test
SIN3A@04119	78	15	0	0	221	136	87	156	test
SIN3A@04120	0	16	49	0	12	13	0	0	test
SIN3A@04121	27	43	0	0	200	143	649	104	test
SIN3A@04122	713	352	190	189	1004	410	3112	601	test
SIN3A@04123	309	230	809	537	584	293	1742	592	test
SIN3A@04124	390	276	103	33	627	221	332	871	test
SIN3A@04125	369	238	1551	970	139	151	773	147	test
SIN3A@04126	146	127	407	227	314	131	96	175	test
SIN3A@04127	0	0	0	0	53	80	0	99	test
SIN3A@04128	1087	910	189	446	428	341	114	317	test
SIN3A@04129	718	705	136	447	859	497	1045	495	test
SIN3A@04130	3661	996	1534	968	880	388	1564	323	test
SIN3A@04131	455	385	789	649	267	183	329	175	test
SIN3A@04132	0	0	3	2	0	0	0	0	test
SIN3A@04133	483	359	238	243	374	217	168	2091	test
SIN3A@04134	776	356	224	117	298	116	492	386	test
SIN3A@04135	433	355	22	185	174	94	9	65	test
SIN3A@04136	640	439	1086	774	601	273	601	278	test
SIN3A@04137	655	783	29	523	1888	746	2058	2875	test
SIN3A@04138	311	111	1	0	264	185	80	159	test
SIN3A@04139	45	9	14	1	228	119	32	62	test
SIN3A@04140	155	55	34	28	64	61	178	123	test
SIN3A@04141	40	0	0	0	252	160	58	224	test
SIN3A@04142	137	70	2	1	376	198	191	188	test
SIN3A@04143	796	772	120	477	2626	1271	3000	2658	test
SIN3A@04144	245	88	79	33	176	123	86	142	test
SIN3A@04145	64	94	19	1	687	240	115	371	test
SIN3A@04146	184	158	32	30	57	49	0	0	test
SIN3A@04147	1583	1476	1711	1560	1493	740	1014	1046	test
SIN3A@04148	357	386	666	604	349	216	243	300	test
SIN3A@04149	146	104	29	528	187	75	256	22	test
SIN3A@04150	435	383	2318	1260	314	157	892	119	test
SIN3A@04151	128	56	0	2	641	274	1268	820	test
SIN3A@04152	2377	1608	3020	2126	814	493	1054	781	test
SIN3A@04153	543	510	110	203	445	228	139	399	test
SIN3A@04154	216	139	15	1	1083	493	3176	689	test
SIN3A@04155	188	93	92	44	75	63	1	1	test
SIN3A@04156	325	403	57	304	93	31	14	42	test
SIN3A@04157	51	69	11	4	149	43	0	0	test
SIN3A@04158	109	13	1	0	133	51	1	98	test
SIN3A@04159	606	419	58	532	708	412	348	505	test
SIN3A@04160	800	877	1355	1213	582	320	573	1625	test
SIN3A@04161	858	719	923	702	661	384	307	405	test
SIN3A@04162	816	781	178	740	175	163	39	165	test
SIN3A@04163	0	0	0	2	1	1	0	3	test
SIN3A@04164	0	0	0	0	1	0	0	1	test
SIN3A@04165	347	321	9	279	309	163	71	269	test
SIN3A@04166	821	218	131	124	112	47	7	6	test
SIN3A@04167	59	44	0	0	0	6	0	4	test
SIN3A@04168	505	244	135	102	1333	552	432	773	test
SIN3A@04169	159	78	8	683	611	245	451	270	test
SIN3A@04170	366	256	61	157	259	162	203	120	test
SIN3A@04171	761	468	1714	881	222	133	44	57	test
SIN3A@04172	456	530	8	231	666	296	673	678	test
SIN3A@04173	92	45	1	0	305	126	75	609	test
SIN3A@04174	643	630	68	388	106	71	151	48	test
SIN3A@04175	277	170	410	336	400	260	109	243	test
SIN3A@04176	257	257	1	40	349	195	1587	310	test
SIN3A@04177	385	390	23	241	255	57	64	83	test
SIN3A@04178	120	65	50	79	376	163	309	186	test
SIN3A@04179	157	100	16	0	502	169	173	255	test
SIN3A@04180	382	132	90	62	114	56	0	0	test
SIN3A@04181	114	87	822	460	104	7	0	0	test
SIN3A@04182	248	273	15	187	113	33	1	0	test
SIN3A@04183	79	102	0	0	401	157	342	1077	test
SIN3A@04184	108	7	0	99	489	253	39	189	test
SIN3A@04185	366	465	1012	796	622	226	2533	363	test
SIN3A@04186	700	979	28	882	587	287	261	707	test
SIN3A@04187	664	627	98	406	737	257	775	442	test
SIN3A@04188	107	0	0	0	465	142	73	141	test
SIN3A@04189	780	697	1174	1720	648	267	1946	205	test
SIN3A@04190	575	210	971	522	209	77	337	152	test
SIN3A@04191	652	201	127	327	771	260	490	482	test
SIN3A@04192	76	35	31	40	105	36	234	35	test
SIN3A@04193	227	88	0	52	428	150	381	366	test
SIN3A@04194	644	867	1053	1016	318	209	57	275	test
SIN3A@04195	183	97	78	89	88	35	75	1	test
SIN3A@04196	1091	633	1707	879	2332	860	3120	4166	test
SIN3A@04197	808	832	978	763	381	208	268	327	test
SIN3A@04198	814	535	1004	867	1021	373	228	425	test
SIN3A@04199	0	1	0	0	0	1	0	1	test
SIN3A@04200	323	181	76	40	679	306	792	1093	test
SIN3A@04201	190	64	904	743	594	247	1097	434	test
SIN3A@04202	153	116	973	588	113	38	1	0	test
SIN3A@04203	628	737	1022	1081	685	350	182	547	test
SIN3A@04204	172	55	13	0	147	50	3	99	test
SIN3A@04205	787	224	260	401	705	313	217	489	test
SIN3A@04206	500	370	198	250	34	7	1	5	test
SIN3A@04207	220	82	59	34	79	29	272	77	test
SIN3A@04208	683	472	110	312	273	220	595	174	test
SIN3A@04209	520	421	93	205	909	392	2382	878	test
SIN3A@04210	1194	1516	1198	1699	1388	675	1405	1752	test
SIN3A@04211	195	24	58	70	189	158	493	1	test
SIN3A@04212	376	222	22	265	1413	693	1309	1019	test
SIN3A@04213	65	20	0	119	59	37	179	43	test
SIN3A@04214	969	822	149	867	693	421	393	540	test
SIN3A@04215	9	62	0	0	159	66	39	118	test
SIN3A@04216	690	788	30	375	225	174	1020	803	test
SIN3A@04217	74	83	1024	602	354	214	126	267	test
SIN3A@04218	230	271	8	194	305	132	154	264	test
SIN3A@04219	33	35	0	0	1062	302	329	541	test
SIN3A@04220	694	802	1560	1420	193	170	61	88	test
SIN3A@04221	827	647	383	370	1326	449	2697	1095	test
SIN3A@04222	565	496	1039	821	311	131	314	215	test
SIN3A@04223	1104	1284	860	1208	721	372	468	600	test
SIN3A@04224	330	113	40	22	748	445	378	560	test
SIN3A@04225	178	97	31	93	599	270	5878	1997	test
SIN3A@04226	220	143	83	31	78	84	378	133	test
SIN3A@04227	0	1	0	1	0	0	0	0	test
SIN3A@04228	574	653	1440	1159	249	161	391	261	test
SIN3A@04229	126	136	1	68	277	146	199	125	test
SIN3A@04230	698	686	226	553	253	106	40	82	test
SIN3A@04231	319	259	20	95	185	107	286	69	test
SIN3A@04232	531	357	101	243	508	312	324	498	test
SIN3A@04233	448	207	43	179	797	439	1033	1958	test
SIN3A@04234	267	236	1804	1050	614	295	542	382	test
SIN3A@04235	364	350	52	319	31	25	2	6	test
SIN3A@04236	22	10	5	0	260	46	38	468	test
SIN3A@04237	46	20	1	46	563	262	621	540	test
SIN3A@04238	317	308	1050	555	148	79	80	7	test
SIN3A@04239	310	438	750	423	156	43	1	6	test
SIN3A@04240	420	470	9	265	306	106	86	873	test
SIN3A@04241	501	758	1011	1097	304	158	149	272	test
SIN3A@04242	663	328	408	406	1214	596	657	1254	test
SIN3A@04243	414	429	17	269	274	116	155	118	test
SIN3A@04244	284	128	83	41	720	163	282	271	test
SIN3A@04245	136	85	17	0	970	433	394	432	test
SIN3A@04246	0	8	0	0	96	53	2	2	test
SIN3A@04247	224	177	606	345	212	146	267	107	test
SIN3A@04248	67	11	0	0	0	1	2	0	test
SIN3A@04249	639	601	209	322	526	229	693	1580	test
SIN3A@04250	2	2	0	0	1	1	1	4	test
SIN3A@04251	340	102	8	127	536	189	397	240	test
SIN3A@04252	203	391	1144	602	234	94	1960	70	test
SIN3A@04253	262	192	87	61	489	169	3682	334	test
SIN3A@04254	142	123	0	37	617	297	662	431	test
SIN3A@04255	60	89	0	0	92	84	183	180	test
SIN3A@04256	808	292	465	825	578	317	634	187	test
SIN3A@04257	395	158	155	97	96	47	46	3	test
SIN3A@04258	261	291	15	206	207	48	372	130	test
SIN3A@04259	693	530	37	289	491	165	326	188	test
SIN3A@04260	2338	2369	2322	2164	2999	1625	1981	2488	test
SIN3A@04261	317	436	8	218	694	491	148	436	test
SIN3A@04262	530	442	905	781	1167	479	961	805	test
SIN3A@04263	3	1	2	0	5	2	2	0	test
SIN3A@04264	413	310	802	470	954	280	3246	817	test
SIN3A@04265	2362	1844	2965	2325	2777	1266	1960	1564	test
SIN3A@04266	552	702	148	376	475	226	128	246	test
SIN3A@04267	780	536	105	332	294	191	563	130	test
SIN3A@04268	264	123	102	705	44	15	0	0	test
SIN3A@04269	376	284	1	0	394	132	59	722	test
SIN3A@04270	303	436	743	599	504	218	490	226	test
SIN3A@04271	19	0	0	0	0	12	0	0	test
SIN3A@04272	422	492	851	773	752	345	633	628	test
SIN3A@04273	379	507	708	837	602	317	874	491	test
SIN3A@04274	2089	1490	1141	1236	731	439	936	528	test
SIN3A@04275	100	69	37	27	345	104	726	347	test
SIN3A@04276	195	54	2	1	576	235	361	315	test
SIN3A@04277	4274	614	1040	587	1015	386	314	671	test
SIN3A@04278	416	367	21	250	473	178	334	338	test
SIN3A@04279	405	214	312	406	1470	554	988	708	test
SIN3A@04280	321	151	64	37	789	221	191	315	test
SIN3A@04281	539	452	1749	1179	700	316	510	675	test
SIN3A@04282	251	343	34	157	446	270	396	360	test
SIN3A@04283	1621	1562	5644	3574	1375	609	2772	1062	test
SIN3A@04284	317	175	961	561	1350	793	718	1530	test
SIN3A@04285	96	84	12	64	433	242	211	245	test
SIN3A@04286	403	125	46	189	350	147	165	149	test
SIN3A@04287	710	471	1	89	1627	725	1066	996	test
SIN3A@04288	352	507	1350	881	428	216	427	1059	test
SIN3A@04289	782	754	41	311	1085	574	1288	747	test
SIN3A@04290	260	276	19	282	0	5	0	1	test
SIN3A@04291	125	86	415	232	1061	494	1818	1767	test
SIN3A@04292	265	505	16	296	260	112	82	297	test
SIN3A@04293	122	124	8	285	257	181	303	649	test
SIN3A@04294	675	598	107	417	1047	326	962	1000	test
SIN3A@04295	350	461	74	216	1360	565	4053	1070	test
SIN3A@04296	4665	3779	5062	4672	5220	2041	4192	4381	test
SIN3A@04297	311	333	741	622	704	299	260	382	test
SIN3A@04298	659	609	147	354	581	338	679	496	test
SIN3A@04299	105	115	1	77	219	75	826	171	test
SIN3A@04300	597	575	1689	1080	1219	495	1121	730	test
SIN3A@04301	485	147	161	155	818	371	457	583	test
SIN3A@04302	993	652	1836	944	626	384	757	546	test
SIN3A@04303	53	17	0	0	287	174	174	291	test
SIN3A@04304	649	654	1029	787	915	369	288	1269	test
SIN3A@04305	237	377	6	148	864	278	106	400	test
SIN3A@04306	736	738	53	340	2489	845	1456	1154	test
SIN3A@04307	1122	906	1777	1221	1539	925	867	2077	test
SIN3A@04308	590	533	1356	1012	906	382	240	830	test
SIN3A@04309	776	558	1060	888	788	352	1071	444	test
SIN3A@04310	312	494	33	236	493	188	129	672	test
SIN3A@04311	65	54	0	0	137	30	0	1	test
SIN3A@04312	318	329	9	165	243	132	2	8	test
SIN3A@04313	355	147	1048	719	158	110	266	133	test
SIN3A@04314	2	2	2	0	1	0	0	0	test
SIN3A@04315	900	524	270	436	629	360	318	873	test
SIN3A@04316	536	238	1022	627	919	307	643	450	test
SIN3A@04317	1140	925	2018	1501	1210	576	946	643	test
SIN3A@04318	303	340	1008	746	240	113	452	154	test
SIN3A@04319	216	78	21	66	677	193	209	583	test
SIN3A@04320	171	154	1066	594	46	114	146	196	test
SIN3A@04321	393	324	1088	628	245	166	425	301	test
SIN3A@04322	225	113	0	1	1290	493	446	773	test
SIN3A@04323	348	492	16	349	506	208	91	287	test
SIN3A@04324	53	100	3	32	68	20	312	615	test
SIN3A@04325	408	302	49	121	331	259	366	332	test
SIN3A@04326	747	553	124	287	221	190	51	113	test
SIN3A@04327	49	67	53	9	154	45	1	535	test
SIN3A@04328	732	815	864	1013	140	187	0	89	test
SIN3A@04329	398	577	16	327	71	46	4	0	test
SIN3A@04330	394	357	13	291	101	142	1	241	test
SIN3A@04331	121	25	54	0	94	33	0	328	test
SIN3A@04332	65	3	3	2	201	76	323	146	test
SIN3A@04333	428	487	924	495	640	470	735	381	test
SIN3A@04334	411	199	1006	649	372	124	318	211	test
SIN3A@04335	250	205	1267	688	398	199	627	245	test
SIN3A@04336	243	238	24	273	667	281	176	211	test
SIN3A@04337	101	63	0	0	1284	617	1634	999	test
SIN3A@04338	28	6	0	0	37	42	4	61	test
SIN3A@04339	186	275	1280	762	1235	518	902	776	test
SIN3A@04340	1270	510	1145	990	892	434	13937	658	test
SIN3A@04341	255	103	130	72	41	34	135	20	test
SIN3A@04342	321	191	118	36	395	92	79	235	test
SIN3A@04343	112	75	2	550	497	230	144	390	test
SIN3A@04344	1737	929	2113	1741	1390	577	1689	1370	test
SIN3A@04345	1	51	15	324	124	103	70	123	test
SIN3A@04346	281	172	91	200	490	229	421	342	test
SIN3A@04347	243	54	19	105	324	142	401	378	test
SIN3A@04348	342	451	1888	1524	892	405	223	330	test
SIN3A@04349	1061	476	1629	1372	1682	730	1438	1122	test
SIN3A@04350	326	533	17	431	623	281	1497	1457	test
SIN3A@04351	0	0	0	0	0	0	0	6	test
SIN3A@04352	244	210	1184	635	647	333	258	385	test
SIN3A@04353	448	556	1857	1200	393	187	72	217	test
SIN3A@04354	127	124	0	1	304	207	84	221	test
SIN3A@04355	69	49	0	0	191	88	65	143	test
SIN3A@04356	54	24	41	0	157	81	343	96	test
SIN3A@04357	283	201	897	479	115	70	0	0	test
SIN3A@04358	812	657	2992	2004	1010	522	313	499	test
SIN3A@04359	21	61	0	0	108	41	0	0	test
SIN3A@04360	1780	1349	417	457	1437	727	1046	1024	test
SIN3A@04361	16	0	0	145	255	88	86	134	test
SIN3A@04362	887	878	135	563	452	280	516	388	test
SIN3A@04363	65	43	0	0	1040	153	73	116	test
SIN3A@04364	3393	2552	3002	2965	2729	1211	1684	1438	test
SIN3A@04365	140	95	1085	596	863	365	697	745	test
SIN3A@04366	103	80	701	878	280	100	424	59	test
SIN3A@04367	1117	749	1235	916	1122	537	382	1166	test
SIN3A@04368	506	694	35	522	424	341	153	302	test
SIN3A@04369	407	423	15	314	576	226	789	389	test
SIN3A@04370	187	435	15	266	290	165	440	304	test
SIN3A@04371	74	18	0	0	146	51	4	8	test
SIN3A@04372	117	148	1317	856	6	44	1	79	test
SIN3A@04373	660	479	1109	953	430	209	87	186	test
SIN3A@04374	910	884	1387	1121	614	316	1040	335	test
SIN3A@04375	616	298	1000	679	708	286	100	2716	test
SIN3A@04376	351	413	7	208	494	133	152	201	test
SIN3A@04377	354	543	941	996	438	170	343	264	test
SIN3A@04378	203	182	767	477	1246	434	1098	1120	test
SIN3A@04379	328	365	20	194	197	135	28	2	test
SIN3A@04380	139	102	78	3	765	283	246	456	test
SIN3A@04381	489	430	376	514	427	135	784	335	test
SIN3A@04382	69	95	10	57	138	63	47	158	test
SIN3A@04383	738	510	845	662	166	65	0	145	test
SIN3A@04384	116	141	1238	647	126	63	89	860	test
SIN3A@04385	260	84	30	6	32	37	2	100	test
SIN3A@04386	77	11	6	0	178	64	22	143	test
SIN3A@04387	370	376	14	251	160	72	1166	59	test
SIN3A@04388	424	293	1052	1137	468	186	165	213	test
